### params -i16384 -r32768 -u80 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_0_stats                                                                       lpdquadtsx-bst_aravind_cas_0_stats                                                              lpdquadtsx-bst_aravind_tsx_0_stats                                                              
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       1.000000    3407865     3407865     15          0           15          0           0           1.000000    5940858     5940858     24          0           24          0           0           1.000000    4623335     4623335     18          0           18          0           0           
8       0.999554    11278055    11283086    7066794     6764        7067703     8681        2205        0.999717    21474216    21480295    9213344     6849        9215890     8884        1498        0.999424    15537618    15546572    9774818     9016        9777741     11320       3727        
16      0.999067    20127198    20145995    13142308    22684       13145647    30250       7892        0.999369    38576047    38600420    17338118    20815       17348348    28589       6369        0.998739    30278116    30316332    17709493    36695       17722279    46679       15446       
24      0.998579    29957844    30000484    19156209    46805       19164004    63857       17793       0.999023    58798949    58856427    25078163    52185       25101333    70823       15670       0.998166    43583994    43664088    25488253    73076       25515548    94297       31578       
32      0.998093    39743165    39819088    23658464    99644       23672069    130421      31541       0.998692    75419729    75518521    32065263    80233       32105996    113245      25047       0.997490    55995410    56136308    33186127    126958      33235035    165941      53007       
40      0.997649    48709282    48824050    28666094    134027      28687117    181459      46313       0.998420    90716593    90860190    36751502    116016      36812043    163885      35187       0.996984    68190624    68396878    38173256    167872      38248752    226847      71783       
48      0.997202    55595965    55751975    32433862    189713      32462934    252520      64131       0.998099    108186977   108393008   43381056    165676      43468887    234970      48906       0.996449    83287191    83584033    42773864    272243      42886338    357460      99151       
56      0.996720    60659891    60859517    35553403    263796      35591107    346121      79597       0.997742    116999326   117264099   48500199    222979      48612532    315055      60364       0.995912    88293639    88656057    48282571    306245      48419598    409936      121700      
64      0.996247    69142023    69402498    40439321    397941      40485835    506341      105561      0.997429    134088823   134434452   56312748    310837      56460248    429919      79047       0.995212    88515495    88941352    50254970    382541      50412221    503019      148128      
72      0.995764    75215232    75535223    45611915    475255      45670430    608179      128552      0.997146    133885915   134269092   58422411    358500      58584771    491594      87723       0.994724    99267764    99794312    57803484    491391      58000287    643117      178019      
80      0.995390    76668448    77023519    47217356    536087      47282957    683368      142189      0.996939    139507312   139935602   60708776    419247      60890785    566308      99220       0.994106    101080122   101679434   58758953    573997      58982382    743933      205947      
88      0.994963    78859249    79258456    48765069    629464      48842526    792630      158584      0.996593    154596726   155125278   67912198    551772      68137931    733598      120993      0.994011    111295674   111966207   65131017    625426      65382034    818937      226005      
96      0.994911    82113175    82533216    50638760    566045      50722847    736262      165737      0.996630    149850525   150357249   66119453    443244      66337525    616231      115665      0.993156    127698185   128578222   75431050    901257      75760383    1155833     296128      
