### params -i8192 -r16384 -u10 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-ll_harris_cas_0_stats                                                                lpdquadtsx-ll_harris_tsx_0_stats                                                                lpdquadtsx-ll_lazy_0_stats                                                                      lpdquadtsx-ll_pugh_0_stats                                                                      
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       1.000000    12254       12254       0           0           0           0           0           1.000000    1171        1171        0           0           0           0           0           0.993787    11677       11750       0           0           73          0           0           0.993681    11637       11711       1           0           75          0           0           
8       0.996980    31358       31453       23258       178         23258       178         95          0.983199    7432        7559        7559        171         7559        171         127         0.991075    31315       31597       15612       308         15698       329         175         0.991976    32886       33152       16644       338         16700       352         196         
16      0.992855    46131       46463       38261       740         38261       740         332         0.972559    11483       11807       11807       512         11807       512         324         0.985442    46708       47398       26061       733         26299       759         426         0.986106    45920       46567       25522       755         25757       775         392         
24      0.993097    60135       60553       52346       1433        52346       1433        418         0.962684    16124       16749       16749       912         16749       913         624         0.978982    59620       60900       35022       1553        35460       1581        814         0.980040    60295       61523       35512       1424        35940       1448        776         
32      0.991982    69528       70090       61890       1628        61890       1628        562         0.953856    20072       21043       21043       1482        21043       1482        971         0.979566    72242       73749       43787       2220        44090       2256        1168        0.982238    73051       74372       44270       2162        44461       2195        1097        
40      0.991883    79915       80569       72368       1975        72370       1975        652         0.953074    22463       23569       23569       1985        23569       1985        1106        0.976925    84505       86501       52411       3057        52641       3116        1707        0.980295    82880       84546       51119       3117        51270       3158        1474        
48      0.988292    88713       89764       81562       2510        81562       2510        1051        0.949518    24527       25831       25831       2379        25831       2379        1304        0.976097    90411       92625       56632       3895        56830       3952        1959        0.976604    88620       90743       55385       3849        55604       3883        1870        
56      0.989452    91555       92531       84335       2527        84335       2527        976         0.944365    27770       29406       29405       2766        29405       2766        1636        0.972296    98618       101428      62649       4761        62898       4835        2487        0.974992    98519       101046      62390       4546        62502       4590        2371        
64      0.989271    97276       98331       90132       2726        90134       2726        1053        0.938408    28948       30848       30848       3253        30848       3253        1900        0.972118    100588      103473      63989       4651        64201       4690        2634        0.974977    100214      102786      63584       4142        63706       4166        2426        
72      0.987769    105878      107189      98990       3258        98990       3258        1311        0.933973    30752       32926       32926       3489        32926       3489        2174        0.969745    113082      116610      72937       5576        73107       5632        3302        0.976883    99138       101484      62554       3280        62695       3302        2183        
80      0.988099    108180      109483      101285      3216        101287      3216        1301        0.937008    31327       33433       33433       3485        33433       3485        2106        0.972534    106969      109990      68218       3914        68454       3957        2742        0.971024    112396      115750      72189       4620        72535       4643        2985        
88      0.988127    111942      113287      105090      3295        105090      3295        1345        0.925129    32905       35568       35568       4150        35568       4150        2663        0.970309    110525      113907      71055       5007        71296       5053        3095        0.969695    120376      124138      78031       5259        78257       5294        3501        
96      0.988544    106051      107280      99070       3081        99075       3083        1222        0.928048    32800       35343       35343       4058        35343       4058        2543        0.968104    123442      127509      80356       5336        80515       5379        3865        0.969130    120050      123874      77888       5349        78061       5379        3621        
