### params -i16384 -r32768 -u80 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-sl_herlihy_0_stats                                                                   lpdquadtsx-sl_fraser_cas_0_stats                                                                lpdquadtsx-sl_fraser_tsx_0_stats                                                                lpdquadtsx-sl_pugh_0_stats                                                                      
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999314    5005020     5008454     23          0           3457        0           0           1.000000    6690034     6690034     18          0           18          0           0           1.000000    4354906     4354906     15          0           15          0           0           0.999986    8356443     8356559     9           0           125         0           0           
8       0.991463    17588023    17739474    8168754     1525390     8182298     1532915     130382      0.998368    23332955    23371108    11571223    59565       11581529    66604       20808       0.998061    17366103    17399842    6354380     46007       6364998     53583       15545       0.982398    27319957    27809464    8380149     2110195     8386623     2111307     481921      
16      0.985415    32537473    33019073    15210728    3136545     15246176    3151668     431029      0.996376    43898002    44057643    21879978    228108      21922414    256481      88832       0.995585    29844908    29977258    12379008    151754      12422188    179784      61140       0.977894    51058908    52213134    16203396    4378448     16216772    4381207     1138091     
24      0.981268    47486405    48392901    21799956    4648190     21878987    4675521     800134      0.994672    62401374    62735606    31445118    445970      31538792    506767      179761      0.993260    43029840    43321839    17846689    314675      17943471    375532      134360      0.975075    71959051    73798458    23373730    6486179     23397472    6491369     1810475     
32      0.976446    60862390    62330496    28283887    6419182     28412065    6461727     1297383     0.992856    79910831    80485860    39881954    739872      40041147    842476      313232      0.991261    56182073    56677376    22412746    520764      22573901    621454      233458      0.971954    92737158    95413123    30407660    8668596     30455937    8680871     2615413     
40      0.972415    65722436    67586846    31474911    7679844     31619782    7729789     1669594     0.991701    94824420    95617917    45027142    1014910     45251023    1147942     436584      0.989532    67086406    67796125    27908000    703424      28160030    852574      308539      0.968675    106687627   110137736   35480519    10451329    35554126    10472918    3354913     
48      0.968313    73306734    75705653    34837839    9052404     35050658    9130989     2107515     0.990355    102899469   103901571   47892117    1247534     48172282    1406316     563155      0.988328    71448391    72292218    29233612    809751      29538707    983234      365249      0.964758    117121814   121400204   38644509    11937138    38795490    11987417    4077130     
56      0.963992    77504214    80399234    36566774    10388528    36845611    10488667    2516044     0.988950    118279967   119601541   58167110    1560572     58568340    1787048     693868      0.986265    76681585    77749476    32358120    967883      32750172    1194169     449553      0.962132    128585059   133645972   43387184    13645640    43558414    13705629    4829694     
64      0.960380    80724222    84054452    38058273    11531824    38392826    11655295    2872206     0.987904    124573901   126099203   63512775    1699529     64003563    1988510     745533      0.985421    81899251    83110883    33890175    1076662     34341533    1323004     513932      0.960488    134445921   139976683   45827729    14566397    46025104    14633652    5266132     
72      0.956308    84247011    88096129    39726367    12683814    40091812    12819097    3348390     0.987026    129901024   131608547   65107783    1902307     65648793    2207165     861655      0.983926    87893306    89329167    36753540    1247708     37299564    1541673     595872      0.957846    146234133   152669736   50634310    16395929    50867009    16478177    6120656     
80      0.952627    92908463    97528725    45368667    14677702    45759723    14827170    4079738     0.985899    137688883   139658189   69870276    2126675     70515163    2484195     966899      0.982585    91378494    92998085    38723151    1364717     39347860    1701201     658398      0.955588    156181336   163440051   54591709    17945319    54860072    18045359    6890312     
88      0.949369    92430697    97360100    44903969    15160555    45325500    15321098    4347329     0.985390    139122777   141185562   70963205    2168505     71653821    2548670     992004      0.981488    98004373    99852899    41896465    1517396     42633773    1907127     721487      0.954177    153392336   160758791   53735838    17795745    54043429    17907571    6947038     
96      0.949234    81625941    85991402    37249906    13062943    37657287    13232152    3788871     0.984602    144590682   146851851   74081943    2351446     74852859    2767665     1074034     0.981036    98572134    100477594   42134841    1548896     42895400    1953699     740098      0.952832    147765318   155080080   51889692    17299898    52213597    17416217    6874538     
