### params -i65536 -r131072 -u40 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-ht_lazy_0_stats                                                                      lpdquadtsx-ht_harris_0_stats                                                                    lpdquadtsx-ht_java_0_stats                                                                      lpdquadtsx-ht_copy_0_stats                                                                      lpdquadtsx-ht_clht_0_stats                                                                      
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999896    12545346    12546654    244         0           1552        0           0           0.999870    11774657    11776190    1579        1533        1579        1533        1533        1.000000    12597131    12597132    123         1           123         1           1           0.999645    8848275     8851415     2780        0           5920        0           0           1.000000    13072641    13072641    32          0           0           0           0           
8       0.997224    34066348    34161185    17564484    166637      17578765    168318      78875       0.999894    28455054    28458059    21199156    5507        21199559    6210        1899        0.928912    20303483    21857268    15197992    642808      16203774    915243      275568      0.992779    19826201    19970398    18325491    438808      18354871    441522      112103      0.999999    83283726    83283799    164147      0           1           0           0           
16      0.996584    70246441    70487216    34251699    442728      34297316    445647      192239      0.999806    55326994    55337734    40313671    18143       40315079    20984       6491        0.857654    34069381    39723920    27341030    2635149     30783597    3585893     1261228     0.990397    38367564    38739577    35116445    1171223     35201528    1175502     282651      0.999746    81564565    81585270    45203346    505         6066        517         171         
24      0.995781    95289924    95693690    49158008    848423      49226679    853743      329775      0.999725    85134568    85157952    59093586    39417       59096875    45793       13719       0.804035    49561570    61641064    37357776    5632266     44857396    7512260     2699880     0.986843    57805640    58576357    51591167    2097707     51865414    2110673     483504      0.999537    108285274   108335382   72604101    1556        21051       1596        582         
32      0.995015    127736226   128376200   64543384    1315451     64751225    1327106     420478      0.999672    107079522   107114661   74549698    65954       74555297    75865       19629       0.741848    53729215    72426176    45305998    7632169     57187672    10454632    3992824     0.984005    70234387    71376035    64262469    3327563     64680803    3357221     693656      0.999374    124979525   125057833   91771041    3050        38749       3124        1198        
40      0.994402    145560144   146379600   72016236    1818942     72316295    1838383     499956      0.999654    119823208   119864717   82808320    81132       82816691    93185       21085       0.704821    57478651    81550658    48978292    8617041     65033116    12164896    4469328     0.978273    77625294    79349355    70680851    5061817     71450492    5192762     823475      0.999063    140794612   140926592   113970419   4768        71051       4890        1904        
48      0.993866    160337628   161327183   81865991    2555087     82260143    2584300     566190      0.999597    133331620   133385394   95377155    99787       95388664    116122      25930       0.663511    59887226    90258030    54644158    10405501    74788467    14887990    5744006     0.973771    85389753    87689796    78322420    7000755     79305876    7297310     1020032     0.998916    156692918   156863028   128367539   6731        94493       6879        2756        
56      0.993360    180049409   181252932   92240005    3418594     92787867    3456249     618006      0.999535    148030070   148098901   106947182   170123      106962034   190315      33787       0.637129    59586546    93523455    53349334    10198869    76955239    14948235    5581638     0.972679    90806040    93356639    82031413    8157646     82769581    8454256     1515821     0.995733    162758864   163456270   133965787   7820        121639      8267        2955        
64      0.993167    193606547   194938536   100834415   4369453     101419171   4418455     698231      0.999506    155045027   155121610   114366875   186855      114384626   210401      35286       0.582936    57621154    98846521    55143918    11216690    84512821    16776951    6296203     0.971418    105119912   108212813   99981470    11493114    100778127   11728057    2061301     0.992328    170425598   171743221   135392228   8822        130997      9572        3242        
72      0.992967    195116918   196498954   101260397   4921090     101934674   4986904     641945      0.999457    156954893   157040180   117315358   356584      117334603   382586      40040       0.566968    55179785    97324368    52651607    10763815    83354020    16113873    6092112     0.968245    100614732   103914559   94770421    12001687    95673427    12351936    2046572     0.986767    175488046   177841380   140794301   9286        155043      10571       3311        
80      0.992730    211557210   213106575   111101963   6088117     111791705   6162380     785360      0.999390    173670112   173776047   131075780   536143      131100040   567671      50147       0.528581    50737963    95988964    50524781    9728219     83798941    16223813    5481247     0.966560    111896543   115767837   104449394   13722017    105599443   14147825    2295437     0.982218    176881958   180084186   146772829   9905        191733      11861       3429        
88      0.992525    155331441   156501296   81052333    4679556     81606866    4755910     538968      0.999337    182540432   182661502   138640792   532294      138669164   567688      57304       0.499552    36122414    72309618    35627157    5269732     62906352    11214369    2963372     0.972576    46370557    47678091    39411131    4126568     39770836    4290112     784285      0.978159    181153798   185198734   150484373   10522       213613      13048       3571        
96      0.996131    42228573    42392587    21715279    517863      21790507    535850      70799       0.999329    178111455   178231118   135165348   603404      135194577   638126      55712       0.460234    27717473    60224783    28029707    3367201     52519772    9433914     1950532     0.988339    14608216    14780569    11519470    645012      11569907    660566      106362      0.973376    183909979   188940350   154078251   11328       244800      14771       3714        
