### params -i8192 -r16384 -u20 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-ht_lazy_0_stats                                                                      lpdquadtsx-ht_harris_0_stats                                                                    lpdquadtsx-ht_java_0_stats                                                                      lpdquadtsx-ht_copy_0_stats                                                                      lpdquadtsx-ht_clht_0_stats                                                                      
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999952    9405793     9406247     61          0           515         0           0           0.999977    8321514     8321705     218         191         218         191         191         1.000000    9320014     9320014     104         0           104         0           0           0.999837    6426319     6427368     878         0           1927        0           0           1.000000    8257418     8257418     29          0           0           0           0           
8       0.996494    30403287    30510252    16814261    183044      16830856    185234      88180       0.999442    23981242    23994632    20663269    20816       20665303    24379       7793        0.939116    16484115    17552797    14387576    611434      14993064    771178      303450      0.987047    17055857    17279685    16915624    559808      16947379    562173      189708      0.999998    53344271    53344366    97830       0           4           0           0           
16      0.994796    56750414    57047295    31589064    535185      31632173    539003      249954      0.998730    47439061    47499367    39758479    104302      39766457    118367      38263       0.871794    27449495    31486236    25038514    2764696     27118976    3320063     1400912     0.978489    32011001    32714715    31864216    1672219     31951081    1676133     612935      0.997547    63367504    63523334    47591548    3196        65880       3280        1313        
24      0.993185    82951834    83521007    46395037    1073879     46471633    1079724     486732      0.998114    67398424    67525798    56604437    225608      56621426    257159      78834       0.808929    36064184    44582627    34320081    5493805     38773486    6648369     2910474     0.970827    47372961    48796480    47266776    3138305     47451234    3148241     1229125     0.995755    86093325    86460314    70462684    10898       199855      11087       4533        
32      0.991630    102385081   103249232   58100941    1678317     58246344    1690133     706932      0.997651    87212910    87418263    72932894    353628      72963029    405649      123197      0.756490    42372122    56011508    41248504    7847421     48832991    9597800     4304520     0.963170    56756116    58926372    57128951    4857312     57428321    4886078     1842120     0.994255    101486873   102073294   87482442    19611       351035      19918       8746        
40      0.990461    122161996   123338495   68793068    2360881     69070167    2384099     876182      0.997194    98821030    99099099    83727677    460432      83770514    530656      165008      0.715557    42211566    58991196    41704320    8686614     51560671    10675488    4934405     0.952892    64114533    67284180    65628619    7046994     65968564    7093642     2783054     0.992830    117680360   118530265   104437778   29558       530383      29967       13858       
48      0.989461    134639307   136073364   76369811    3142692     76714530    3172875     1059155     0.996671    115989534   116377011   99841847    608780      99903960    707890      226254      0.691476    47106303    68124254    47993688    10239618    60494027    12842579    5914651     0.939815    72187122    76809928    75273814    9842135     75577228    9879936     4281591     0.990205    135374855   136713950   123384154   45146       856764      45779       21812       
56      0.988446    140311163   141951248   79655858    3727694     80147598    3772632     1103407     0.996197    124434364   124909346   107124570   733869      107202595   846388      284438      0.667331    47380379    70999776    48620884    10473308    63164402    13436765    6112422     0.939576    72123190    76761458    74554637    10503219    75118102    10647117    3930905     0.986197    144370705   146391382   131974630   59008       1130792     62086       26256       
64      0.987200    157082561   159119251   89690109    4974923     90278207    5029746     1393769     0.996316    131881964   132369621   113058526   782166      113155471   909045      263833      0.613344    44372655    72345440    47435618    10688322    65540806    14189883    6366036     0.931487    79205931    85031735    82765639    13152874    83351638    13357380    5035299     0.983005    153180044   155828379   139189473   67999       1321291     74360       28790       
72      0.986035    168871323   171262985   97866765    6150391     98374547    6200852     1833419     0.995455    141823212   142470773   123878063   963679      123993089   1126089     370125      0.566198    41580654    73438419    46623857    11026844    67788225    14937157    6783084     0.923103    83266510    90202856    87503819    15610178    88208413    15996861    5845069     0.978772    159697990   163161639   145115424   78798       1554468     89425       32326       
80      0.985375    155156850   157459701   89851125    6213315     90390892    6266954     1709445     0.995225    152735822   153468594   133281099   1098992     133420162   1281835     410866      0.560839    44890986    80042590    50372602    11638056    73909294    16219545    7033423     0.916287    87051998    95005156    92409837    17781497    93111165    18094639    6938688     0.974637    163040252   167283050   149128189   90000       1792799     104891      36122       
88      0.984722    168685146   171302358   97941203    7458091     98592010    7526232     1898264     0.994990    154996939   155777428   135600834   1298671     135750396   1490039     439559      0.543173    43382623    79868948    49001184    11232444    73894475    16096595    6728883     0.907639    89317655    98406571    94209765    19295752    95026505    19939882    7628046     0.969358    167736560   173038758   155173646   109508      2185271     131610      43333       
96      0.983833    175378931   178260841   101918707   8509171     102688738   8607787     2013263     0.994733    162504239   163364704   142359688   1470237     142532983   1683885     473522      0.539186    43509852    80695457    49629002    11585985    74601079    16840361    6959152     0.903937    75816096    83873198    79126910    16635932    79861588    17248256    6710100     0.964422    174052146   180473003   161969697   131097      2614254     164551      51789       
