### params -i64 -r128 -u40 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-ll_harris_cas_0_stats                                                                lpdquadtsx-ll_harris_tsx_0_stats                                                                lpdquadtsx-ll_lazy_0_stats                                                                      lpdquadtsx-ll_pugh_0_stats                                                                      
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       1.000000    5593087     5593088     10          1           10          1           1           1.000000    1788668     1788668     4           0           4           0           0           0.999990    7362501     7362576     0           0           75          0           0           0.999992    7583554     7583618     0           0           64          0           0           
8       0.842857    6552805     7774515     7373428     1130393     7594080     1285042     846409      0.648639    1622503     2501397     2477495     963502      2481819     985759      852313      0.718624    4610247     6415384     4900178     2094720     4917685     2098737     1783613     0.724735    4450395     6140716     4709228     1941841     4725275     1945607     1670508     
16      0.756586    7764857     10263018    9580109     2300217     10009626    2635518     1733343     0.579041    1898269     3278298     3237012     1519550     3247075     1566584     1322932     0.676177    5362381     7930440     6147298     2948178     6184821     2955734     2522980     0.681502    5440680     7983371     6213942     2940000     6248401     2947717     2500515     
24      0.712914    9216202     12927501    11879742    3295075     12569386    3844281     2472449     0.538258    2074539     3854175     3798248     1945195     3814998     2016877     1691204     0.659429    6228600     9445442     7310833     3707312     7369398     3718922     3146667     0.664520    6500501     9782254     7600661     3841744     7658484     3855100     3210574     
32      0.689006    10187623    14785973    13427991    3932104     14362993    4657308     2938144     0.510763    2310615     4523851     4444674     2422187     4470429     2523116     2086552     0.655428    8144632     12426428    9458807     5073007     9552593     5096140     4164877     0.640713    6863391     10712121    8424379     4455768     8501194     4472755     3754928     
40      0.672683    11003345    16357401    14647776    4439360     15818309    5308123     3314760     0.487685    2300718     4717629     4645480     2552535     4675435     2672364     2267127     0.635215    7887535     12417120    9547893     5237499     9659271     5262153     4393553     0.628286    7149247     11378962    8987732     4875892     9085580     4895708     4112051     
48      0.663459    11450089    17258165    15356932    4637276     16717092    5610145     3475047     0.470890    2374754     5043120     4961144     2796829     4998303     2937644     2490392     0.622263    8450626     13580462    10451185    5904490     10593977    5935284     4956250     0.618222    7849095     12696250    9988286     5583680     10115669    5610206     4693246     
56      0.656578    12389891    18870413    16616873    4862365     18293625    6037471     3628664     0.453898    2422816     5337800     5247062     3037174     5290652     3196488     2712080     0.614075    8174382     13311693    10217868    5868205     10373829    5901118     4948437     0.602576    8040268     13343168    10550502    6061448     10701312    6092434     5121104     
64      0.646867    12833156    19838942    17353203    5067642     19259368    6378811     3788452     0.445790    2507970     5625897     5524360     3228966     5574993     3410047     2886213     0.603357    8918406     14781300    11351511    6647771     11543878    6687132     5631166     0.594506    7983371     13428571    10634582    6210480     10799463    6243417     5247382     
72      0.634086    13108941    20673742    17922130    5456890     20012238    6845151     4086432     0.433061    2474092     5713037     5613948     3306287     5669026     3500982     2989172     0.600129    8068722     13444985    10285532    6087392     10471945    6125365     5151877     0.584015    8360254     14315128    11396999    6755609     11587651    6792324     5727507     
80      0.631595    13607347    21544424    18588595    5391502     20942566    6931760     4042848     0.427846    2482536     5802412     5699706     3384727     5758536     3586820     3058953     0.596668    8843315     14821170    11343525    6741303     11562763    6784987     5714933     0.577323    8115862     14057746    11192734    6726098     11393672    6764342     5702702     
88      0.624730    13570017    21721405    18662925    5507990     21107260    7092154     4122889     0.422493    2642169     6253751     6137220     3635976     6206820     3875945     3302013     0.591526    9104557     15391653    11754134    7061155     11998020    7108339     5996026     0.571081    5588688     9786165     7785388     4742598     7932169     4770443     4022851     
96      0.618508    14313241    23141581    19704693    5757303     22475806    7509793     4304737     0.415479    2622619     6312273     6191435     3710744     6264514     3955738     3371581     0.588822    8631958     14659708    11168221    6757902     11411219    6805301     5737353     0.565272    6627397     11724262    9332140     5748691     9520485     5784084     4873127     
