### params -i1024 -r2048 -u80 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-ll_harris_cas_0_stats                                                                lpdquadtsx-ll_harris_tsx_0_stats                                                                lpdquadtsx-ll_lazy_0_stats                                                                      lpdquadtsx-ll_pugh_0_stats                                                                      
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       1.000000    474881      474881      2           0           2           0           0           1.000000    145290      145290      1           0           1           0           0           0.999537    572576      572841      0           0           265         0           0           0.999830    559711      559806      0           0           95          0           0           
8       0.985234    1584832     1608584     1594894     50112       1595247     50480       23031       0.931776    508169      545377      544438      57210       544453      57317       37086       0.952896    1732691     1818343     1235883     116745      1237750     117400      83130       0.953782    1820798     1909029     1296959     126132      1298755     126491      86076       
16      0.969103    2928329     3021690     3000262     195916      3001540     197345      90654       0.889514    871733      980010      978712      153978      978747      154306      107914      0.920217    3151713     3424969     2377316     385571      2378995     387119      270029      0.926944    3076465     3318932     2298521     342694      2299687     343138      240857      
24      0.961284    4029600     4191894     4151683     366345      4154017     368904      157401      0.849612    1212821     1427500     1424894     302422      1424967     303086      213942      0.883519    4413557     4995431     3549955     795277      3551393     797339      578374      0.890978    4302245     4828678     3413422     721485      3414496     722055      524789      
32      0.946120    5059578     5347713     5305810     533749      5309685     538233      279776      0.837800    1480121     1766675     1761770     444319      1761918     445298      285427      0.855853    5195481     6070533     4386246     1170040     4388515     1172574     870249      0.871638    5064953     5810847     4148975     1019492     4150857     1020480     743024      
40      0.943627    5889751     6241607     6178013     697008      6183516     702606      340755      0.806116    1622279     2012463     2007243     548169      2007461     549395      388740      0.837180    5679096     6783604     4941280     1433849     4953650     1436974     1089013     0.865743    5611622     6481855     4618929     1214450     4629153     1216176     858283      
48      0.934254    6560461     7022140     6963550     786099      6971047     793818      446463      0.787798    1776528     2255056     2249701     648918      2249967     650552      476628      0.822988    6044342     7344389     5412826     1684037     5416840     1687757     1292313     0.851985    5367977     6300552     4524896     1245167     4545024     1246759     910855      
56      0.931725    6780145     7276983     7216829     825399      7225044     833860      480162      0.771815    1840675     2384867     2379607     706477      2379907     708246      542123      0.802942    6332556     7886695     5879613     1968122     5884589     1971947     1545338     0.828457    6153085     7427165     5437286     1674352     5442017     1676472     1267229     
64      0.926119    7238816     7816289     7751493     923543      7761269     933454      557786      0.757297    1975015     2607980     2601223     828017      2601655     830109      630441      0.792256    6585665     8312542     6234707     2170514     6240406     2174688     1717004     0.807954    6626618     8201728     6069161     2021978     6075523     2024554     1566172     
72      0.926094    7270488     7850701     7779473     942375      7789238     952516      560307      0.740532    2065253     2788876     2783045     906594      2783517     909150      720595      0.783663    6615099     8441253     6353164     2290059     6360143     2294784     1814450     0.796165    6543126     8218303     6116961     2131304     6123940     2134003     1665499     
80      0.916180    8197139     8947079     8873844     1124705     8887503     1138377     722609      0.732477    2179344     2975309     2968327     1001947     2968943     1004908     792388      0.767989    6017751     7835727     5952685     2253564     5959532     2258038     1806655     0.778344    6795554     8730785     6582480     2414122     6590593     2417258     1923982     
88      0.919173    7955872     8655465     8579564     1085759     8592159     1098358     674399      0.724308    2201871     3039963     3033406     1046537     3034001     1049554     834480      0.753953    7223512     9580855     7345429     2887949     7353672     2893296     2343753     0.772260    6997881     9061565     6847613     2565087     6856709     2568318     2051357     
96      0.913588    8232645     9011334     8931377     1165233     8945627     1179492     750180      0.712441    2340767     3285558     3278937     1159889     3279678     1163490     940449      0.744812    7502662     10073229    7760920     3146558     7771234     3153077     2553734     0.758178    6974089     9198482     6986861     2732582     7011377     2736543     2195916     
