### params -i65536 -r131072 -u20 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_0_stats                                                                       lpdquadtsx-bst_aravind_cas_0_stats                                                              lpdquadtsx-bst_aravind_tsx_0_stats                                                              
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       1.000000    722121      722121      12          0           12          0           0           1.000000    1283810     1283810     2           0           2           0           0           1.000000    967655      967655      5           0           5           0           0           
8       0.999915    3916963     3917295     3461889     1234        3461902     1298        255         0.999956    6912985     6913289     4593005     1042        4593084     1115        152         0.999879    5186507     5187135     4593582     1437        4593685     1521        441         
16      0.999841    7430940     7432121     6533406     3291        6533482     3546        850         0.999899    13347301    13348645    8934637     3731        8934913     3972        827         0.999786    9681993     9684063     8478202     4044        8478592     4345        1379        
24      0.999738    11164107    11167028    9901231     8765        9901412     9417        2088        0.999870    20236379    20239014    13310719    5979        13311505    6611        1217        0.999608    14515365    14521052    12982136    10368       12982935    11101       4155        
32      0.999663    13884587    13889272    11616130    19579       11616470    20472       3452        0.999797    26359707    26365055    17679852    12932       17681086    14012       3034        0.999551    19237104    19245751    16829720    18164       16831189    19414       5928        
40      0.999588    16961291    16968290    14629264    25408       14629788    26898       4985        0.999770    32062632    32070012    20591204    19689       20593295    21392       3586        0.999448    23815582    23828736    20629232    28154       20631510    30028       9002        
48      0.999516    19716146    19725684    16969137    47400       16969927    49548       6600        0.999736    36752240    36761929    23818763    38457       23821451    40741       4717        0.999414    28010204    28026615    23849902    44373       23853264    47053       10369       
56      0.999407    22438098    22451417    19608613    69374       19609560    72101       9645        0.999706    41290260    41302402    26882054    48073       26885722    51043       5504        0.999337    31637101    31658085    27369080    71233       27373409    74672       13216       
64      0.999342    24636508    24652731    21701635    99138       21702873    102573      11550       0.999670    43844307    43858770    28536321    67456       28540473    70998       6769        0.999331    33500750    33523185    28981808    96006       28986850    100112      13287       
72      0.999288    25838800    25857203    22646057    149751      22647448    153743      13020       0.999624    50000478    50019281    32744319    119557      32749733    124042      8904        0.999230    37073711    37102274    32171956    131329      32178462    136415      16971       
80      0.999202    28804138    28827130    25649489    141548      25651261    146600      16168       0.999639    49052061    49069767    32066353    116168      32071810    120508      7909        0.999135    40972351    41007805    35854576    182515      35862247    188757      21541       
88      0.999129    31184556    31211734    27750194    197698      27752261    203662      19147       0.999569    57948346    57973304    38284430    155131      38292101    161401      11017       0.999063    40152699    40190376    35110208    171224      35118516    177647      22946       
96      0.999132    31270650    31297829    27875183    240481      27877392    246413      19038       0.999593    49277256    49297325    32206813    120860      32213112    125761      8869        0.999091    38401351    38436305    33217604    194085      33225799    200316      20528       
