### params -i65536 -r131072 -u80 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_0_stats                                                                       lpdquadtsx-bst_aravind_cas_0_stats                                                              lpdquadtsx-bst_aravind_tsx_0_stats                                                              
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       1.000000    2742929     2742930     18          1           18          1           1           1.000000    4850809     4850809     29          0           29          0           0           1.000000    3577535     3577535     26          0           26          0           0           
8       0.999900    9639172     9640136     6273363     2046        6273518     2374        481         0.999931    17919533    17920778    8831796     2322        8832285     2683        395         0.999856    13851951    13853949    8757898     3253        8758468     3696        985         
16      0.999790    19590084    19594195    11906518    6363        11907291    7756        1945        0.999846    34009956    34015206    16246770    6486        16248847    8035        1624        0.999692    24911159    24918843    16317206    8841        16319570    10618       3543        
24      0.999641    27589269    27599170    18235978    14864       18237549    18363       4831        0.999766    49755759    49767416    24169432    12972       24174032    16532       3497        0.999545    39209872    39227714    23975407    21275       23980837    25439       8248        
32      0.999519    36896315    36914089    22651303    31944       22654201    37773       9047        0.999703    65528160    65547623    30048740    22837       30056940    29399       4701        0.999393    53231695    53264016    31178307    37470       31188500    45159       14439       
40      0.999371    45962621    45991560    25638970    69500       25643289    79440       14680       0.999629    83417221    83448152    33525519    44346       33538222    54598       7976        0.999310    65220522    65265575    32596374    71504       32612894    83573       16464       
48      0.999284    49419052    49454485    27132732    144543      27138223    157156      17329       0.999555    89882605    89922612    39591820    60671       39608501    74415       9582        0.999151    70790135    70850263    39995798    101027      40017607    117512      21834       
56      0.999146    54815545    54862389    34001914    112630      34011713    129890      19785       0.999480    101810061   101863015   43464526    123779      43486227    141567      13465       0.999049    77564576    77638396    42900010    152476      42927065    173171      26070       
64      0.999067    54560015    54610955    32172892    202721      32181332    221721      23500       0.999397    114631223   114700389   48761761    181845      48790569    205159      17044       0.998886    86287706    86383962    48658733    211252      48694296    237939      34006       
72      0.998950    63570012    63636818    39536800    218998      39548223    244069      30312       0.999322    127634916   127721520   54231385    269856      54267963    298684      21198       0.998743    89198680    89310965    52352789    190369      52393431    221369      40643       
80      0.998853    67677987    67755683    41890320    244049      41905269    273259      33537       0.999303    116533593   116614911   50214848    213438      50249283    240960      19361       0.998712    87809595    87922818    51240765    222484      51282734    254386      39352       
88      0.998760    69107855    69193687    42541863    327891      42557914    359779      37893       0.999177    146305171   146425690   65428204    310761      65479809    350927      28748       0.998595    95231283    95365299    55519091    270098      55568952    307577      46676       
96      0.998659    65690495    65778674    40049728    317881      40073171    347840      34777       0.999194    132632136   132739171   58532373    250626      58578425    286476      25133       0.998460    104251655   104412405   61115297    384764      61175363    429825      55623       
