### params -i8192 -r16384 -u80 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-ll_harris_cas_pf0_stats                                                              lpdquadtsx-ll_harris_tsx_pf0_stats                                                              lpdquadtsx-ll_lazy_pf0_stats                                                                    lpdquadtsx-ll_pugh_pf0_stats                                                                    
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       1.000000    24236       24236       0           0           0           0           0           1.000000    5153        5153        0           0           0           0           0           0.998313    20115       20149       2           0           36          0           0           0.999243    19797       19812       0           0           15          0           0           
24      0.997153    173733      174229      154814      5234        154833      5241        470         0.986110    55019       55794       52540       2728        52935       2741        367         0.993899    134409      135234      75594       1869        75881       1979        428         0.994322    130806      131553      71766       1814        72019       1896        412         
48      0.987299    254887      258166      242089      9442        242120      9453        3237        0.958155    84287       87968       87355       6088        87827       6104        3193        0.978385    191739      195975      183559      10080       183816      10258       3801        0.978045    182821      186925      175644      9531        176007      9720        3552        
72      0.983914    298791      303676      291928      12628       291972      12644       4825        0.951468    91379       96040       95548       7290        95899       7322        4278        0.972036    208841      214849      200206      13555       200482      13720       5567        0.971345    217457      223872      212419      14710       212702      14886       5956        
96      0.983390    301941      307041      298650      12820       298688      12840       5042        0.950130    90573       95327       94957       7417        95321       7436        4371        0.972856    178453      183432      172663      11083       172946      11204       4575        0.974153    177215      181917      171513      10241       171696      10353       4407        
