### params -i64 -r128 -u40 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-ll_harris_cas_pf2_stats                                                              lpdquadtsx-ll_harris_tsx_pf2_stats                                                              lpdquadtsx-ll_lazy_pf2_stats                                                                    lpdquadtsx-ll_pugh_pf2_stats                                                                    
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999999    2579207     2579210     0           0           3           0           0           0.999999    865558      865559      0           0           1           0           0           0.999978    2386684     2386737     0           0           53          0           0           0.999987    2431686     2431717     0           0           31          0           0           
8       0.900547    3030936     3365660     601917      394660      713418      432345      185538      0.592769    641193      1081692     552590      495904      561921      517446      409626      0.649685    1382149     2127413     1337169     1044070     1341375     1053692     731436      0.671354    1663826     2478314     2370656     934273      2378969     943109      797339      
16      0.847879    3921221     4624742     1010905     628533      1261562     717618      363779      0.534885    821746      1536305     883628      768587      904644      820456      641674      0.617290    1916825     3105224     2024258     1551295     2035178     1576793     1151981     0.616176    1954455     3171908     3006428     1373203     3023986     1393175     1179923     
24      0.814943    4627400     5678191     1350474     814069      1731652     962560      521122      0.534772    1066613     1994518     1173474     952896      1212949     1041236     800090      0.600631    2251017     3747751     2482985     1903644     2500371     1943674     1439318     0.595629    2350894     3946913     3698712     1810433     3727329     1843795     1534040     
32      0.791234    4962381     6271697     1548428     950078      2042553     1140980     624289      0.474334    979080      2064115     1292344     1097750     1332901     1205220     937008      0.577100    2390658     4142538     2825493     2179556     2849495     2235076     1672358     0.577194    3121943     5408830     4956699     2623096     5008384     2684264     2174034     
40      0.773593    5651913     7306051     1847473     1088771     2523744     1342484     724154      0.464132    1070725     2306940     1463436     1205338     1517157     1350007     1037825     0.555035    2504653     4512605     3168539     2469143     3199109     2540262     1906263     0.551465    2597829     4710775     4376484     2328875     4427467     2389040     2001798     
48      0.759048    5711200     7524166     1943796     1163758     2708742     1439458     772320      0.444627    1111947     2500854     1620223     1338384     1682520     1511696     1153298     0.542296    2538385     4680813     3305344     2594525     3342056     2678073     2022168     0.539774    2934337     5436232     5003000     2748436     5071652     2830270     2351409     
56      0.750800    5793085     7715879     1993816     1186972     2839060     1478326     786196      0.424873    1054653     2482280     1639561     1358057     1702700     1541399     1181146     0.537671    2834556     5271920     3720514     2889348     3767838     2997264     2282124     0.524313    2879302     5491569     5028272     2831755     5107393     2924867     2440034     
64      0.740593    6146956     8300043     2099700     1250223     3110598     1571714     820698      0.413275    1056964     2557532     1707593     1410625     1775348     1611042     1232396     0.526612    2583424     4905743     3480680     2719942     3529093     2828555     2165293     0.515215    2806459     5447165     4962669     2838855     5047926     2942020     2452284     
72      0.732918    6163758     8409888     2192571     1301680     3231767     1640999     867615      0.403754    1089530     2698499     1820438     1496295     1894894     1721301     1309507     0.520597    2877880     5528035     3934688     3081442     3994567     3215283     2456435     0.499937    1871404     3743276     3396305     1999721     3457148     2073114     1737636     
80      0.725948    6420782     8844690     2255607     1322105     3441392     1689924     870304      0.394675    1121969     2842766     1924325     1574270     2007600     1828730     1383062     0.515801    2635850     5110208     3648817     2865366     3707551     2995926     2285064     0.495539    2353014     4748393     4281827     2539586     4365792     2643769     2207231     
88      0.718247    6519388     9076802     2312768     1355016     3593503     1738175     893520      0.386620    1128746     2919524     1993658     1624120     2081813     1896602     1430141     0.507068    1723419     3398790     2448838     1927090     2488380     2016156     1546763     0.487324    2332534     4786414     4296688     2579275     4387058     2693922     2248863     
96      0.718716    6443989     8965978     2287424     1337665     3550016     1712968     884094      0.384257    1083326     2819274     1936794     1584729     2020153     1840870     1396448     0.501685    1878179     3743744     2700349     2124796     2748460     2232869     1709381     0.482954    1318683     2730451     2444555     1484262     2493956     1546548     1300081     
