### params -i65536 -r131072 -u10 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_pf1_stats                                                                     lpdquadtsx-bst_aravind_cas_pf1_stats                                                            lpdquadtsx-bst_aravind_tsx_pf1_stats                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999992    236454      236456      0           0           2           0           0           0.999991    348971      348974      0           0           3           0           0           0.999989    278621      278624      0           0           3           0           0           
8       0.999478    1105897     1106475     979919      131         980380      202         46          0.999818    2026305     2026673     1386711     237         1386888     348         80          0.999672    1539870     1540376     1355734     404         1355961     507         176         
16      0.999356    2183554     2184961     2002996     802         2004002     943         260         0.999780    3857838     3858685     2673832     1259        2674199     1418        321         0.999504    2871623     2873049     2638751     1589        2639409     1789        568         
24      0.999201    3202512     3205072     2975847     2164        2977474     2409        688         0.999700    5597860     5599539     3898705     2153        3899453     2426        658         0.999055    4325113     4329205     3776449     5527        3779131     5846        1091        
32      0.998915    3947294     3951580     3653422     3453        3656384     3852        925         0.999507    7620932     7624689     5276071     6587        5277702     6991        1722        0.998830    5755065     5761806     5205804     8016        5209614     8481        2466        
40      0.998448    5039738     5047570     4690454     6420        4695588     6997        2121        0.999451    9190879     9195925     6346144     7700        6348510     8396        1984        0.998707    6820403     6829233     6189083     7921        6194594     8580        2660        
48      0.997610    5521030     5534256     5109708     6029        5119109     7668        2186        0.999358    11025353    11032438    7685980     10330       7689129     11225       3041        0.997863    7793428     7810119     7113445     9356        7123916     12206       3370        
56      0.996409    6227896     6250342     5742113     7228        5758320     11027       2440        0.998769    11767409    11781913    8206524     7935        8214348     12191       2424        0.998161    9014343     9030951     8362447     13341       8371917     15274       5205        
64      0.995725    7102714     7133209     6606054     8590        6628169     13946       3024        0.998635    13487627    13506058    9403809     11461       9413394     16488       3819        0.996918    9683493     9713433     8912671     15079       8930683     21155       5852        
72      0.994256    7227775     7269532     6716584     9645        6749336     15088       3562        0.998510    11688091    11705533    8056308     9388        8065829     14403       2906        0.997070    9218854     9245947     8485940     13324       8501983     19050       5324        
80      0.995188    7036540     7070563     6539552     8854        6563584     15447       3398        0.998016    13883735    13911329    9684597     12271       9699050     21197       4215        0.996262    11749755    11793843    10940878    21341       10965617    31492       9198        
88      0.994912    7612618     7651550     7117830     10424       7144982     18008       4196        0.997914    17651365    17688269    12426688    17869       12445615    29488       6358        0.996147    12090869    12137632    11270118    22951       11296123    33438       10271       
96      0.994111    7903622     7950440     7380630     10629       7413009     20850       4218        0.997326    17744795    17792370    12491853    18251       12516817    34382       6480        0.995469    12124191    12179372    11318629    22908       11349484    37163       10071       
