### params -i512 -r1024 -u10 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-ht_lazy_pf2_stats                                                                    lpdquadtsx-ht_harris_pf2_stats                                                                  lpdquadtsx-ht_java_pf2_stats                                                                    lpdquadtsx-ht_copy_pf2_stats                                                                    lpdquadtsx-ht_clht_pf2_stats                                                                    
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999972    2027544     2027601     0           0           57          0           0           0.999998    2884306     2884312     0           0           6           0           0           0.999998    2557603     2557607     0           0           4           0           0           0.999891    2511518     2511793     0           0           275         0           0                       
8       0.966579    5623729     5818181     5394263     313541      5407272     316439      178545      0.986309    7842395     7951252     7352510     153038      7368179     162331      83895       0.947141    5116678     5402237     4845661     341135      4917147     360811      194397      0.731645    2409105     3292725     3262804     1320924     3273545     1322995     870808                  
16      0.945762    9988219     10561025    9695137     944929      9721566     954571      536735      0.971618    16355221    16832976    15118708    922661      15190762    967268      361094      0.888929    8445194     9500412     8402455     1223706     8672272     1293467     715640      0.568727    2787901     4901999     4852600     2886577     4869348     2892979     2090948                 
24      0.919998    13987972    15204344    14057796    1916060     14102228    1936620     1151380     0.957115    22260179    23257571    21088843    1757949     21235287    1852239     756658      0.836192    11213151    13409777    11463699    2515258     12092216    2656560     1426807     0.461201    2359715     5116459     5090623     3425432     5104685     3433811     2734303                 
32      0.901628    16706324    18529062    16862236    2802048     16955313    2838739     1692970     0.946217    26550250    28059376    25300118    2446900     25546866    2582528     1126750     0.802846    12524595    15600241    13121012    3273141     14052291    3471054     1946454     0.405237    2663436     6572544     6399215     4761467     6428219     4781951     3859620                 
40      0.878742    19287128    21948556    20109737    3980410     20215376    4032979     2503220     0.926220    31891884    34432287    31577100    3714732     31952535    3930430     1949270     0.764638    14130969    18480594    15314331    4432969     16648750    4706781     2741394     0.324463    1969817     6071007     6042912     4747170     6060864     4766744     4063664                 
48      0.854255    21318186    24955309    22604909    5246762     22757625    5324981     3406188     0.922278    34947943    37893079    34561345    4325608     35059967    4590412     2181710     0.717117    14544552    20281987    16796824    5106289     18695582    5495315     3449651     0.264621    1671431     6316311     6289540     5195175     6307612     5219875     4602108                 
56      0.838460    21453836    25587199    23161838    5812747     23343917    5902232     3861799     0.910361    38423669    42207059    38797819    5230429     39445504    5568483     2797651     0.695102    14514604    20881265    17234132    5320752     19402400    5779353     3739792     0.235525    1560966     6627605     6585617     5600441     6606732     5632920     5013045                 
64      0.821804    22624082    27529777    24964043    6858415     25155294    6963603     4609256     0.897127    40481645    45123633    41336217    6151551     42127921    6523444     3478391     0.676833    15186808    22438048    17996967    5800109     20712838    6312550     4022928     0.198651    1344196     6766619     6739714     5858977     6759280     5893793     5368041                 
72      0.812083    17579476    21647385    19539738    5630905     19698526    5720723     3819303     0.903692    42789546    47349721    43205266    6166544     44148818    6582435     3200732     0.598217    12672468    21183735    15445061    4949832     19817536    5564907     3523717     0.197035    1374489     6975866     6927964     6084266     6952429     6131892     5529286                 
80      0.797941    21572800    27035592    24492072    7535111     24691576    7655414     5142985     0.893158    41960759    46980243    43144843    6456391     44076716    6894906     3649096     0.557064    12395079    22250708    15307127    5000348     20902108    5667725     3593271     0.168101    1063807     6328365     6282277     5599581     6302375     5641307     5202734                 
88      0.776175    20900522    26927593    24399879    8161656     24591565    8290833     5706208     0.874305    44242625    50603208    46676515    7646520     47828195    8194022     4661401     0.576262    13849946    24034104    17361694    5813974     22581526    6578664     4199636     0.145429    1019167     7007991     6957882     6323022     6980500     6379065     5910163                 
96      0.764851    16156542    21123764    19076279    6667030     19239568    6778675     4692288     0.872622    45682799    52351185    48172293    7966619     49441959    8548742     4816597     0.491973    11683487    23748233    14841973    4934272     22477296    5795828     3567867     0.134887    766318      5681186     5641256     5164794     5661192     5216466     4843260                 
