### params -i65536 -r131072 -u40 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_pf2_stats                                                                     lpdquadtsx-bst_aravind_cas_pf2_stats                                                            lpdquadtsx-bst_aravind_tsx_pf2_stats                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999999    674010      674011      0           0           1           0           0           0.999996    1154480     1154485     0           0           5           0           0           0.999994    889378      889383      0           0           5           0           0           
8       0.999508    3386618     3388285     2480132     667         2481467     796         203         0.999881    5383272     5383915     3261660     341         3261910     578         156         0.999693    4057127     4058374     3174347     687         3174971     936         374         
16      0.999381    6005451     6009170     4600313     1504        4603087     1843        606         0.999823    11716561    11718637    5862821     2938        5863977     3232        626         0.999490    7899938     7903968     6126436     3025        6128693     3432        1366        
24      0.999248    9050185     9056993     6990355     4420        6994911     5081        1591        0.999737    15431587    15435650    8625316     5692        8627629     6285        1157        0.999247    11476455    11485100    9263715     7802        9267943     8478        3741        
32      0.997572    11155843    11182996    8125257     6996        8148772     8257        2377        0.999596    20162968    20171119    11934992    8946        11938905    9828        3356        0.998878    15504350    15521763    11505582    12972       11516847    13850       5270        
40      0.995668    13469913    13528517    9882125     9062        9930541     16068       3182        0.999305    25233083    25250628    13003359    12340       13012322    17211       3711        0.998378    19318770    19350164    14386239    20783       14406903    22843       8670        
48      0.995769    15561718    15627836    11676653    12180       11732384    18429       4138        0.999139    27821399    27845382    15228356    12376       15239511    21043       4161        0.997996    21546729    21590004    15669813    18433       15696194    26736       8591        
56      0.995090    16436663    16517771    12614567    14038       12678742    25114       5857        0.999135    32101984    32129768    18278749    17134       18292434    24352       6881        0.997973    25086972    25137936    18714653    30012       18746918    34200       14511       
64      0.994280    18086215    18190263    13926174    16615       14001069    38592       7176        0.998893    32362510    32398359    18663953    15985       18678929    30163       6695        0.997027    26352798    26431380    19707868    28375       19747022    53597       14206       
72      0.993163    19911317    20048380    15541408    19954       15643146    46222       9057        0.998595    39207380    39262523    22587060    23421       22609385    46746       9493        0.996826    26871834    26957408    20198828    28569       20239779    58838       14354       
80      0.994473    18907514    19012594    14651357    17745       14731658    34573       7951        0.998209    38017507    38085727    21687075    22784       21711074    56675       10330       0.997067    30990570    31081742    24017296    36372       24063582    61423       19835       
88      0.993020    22651635    22810847    18053693    25006       18165388    60567       11956       0.998319    36016662    36077309    20709346    21084       20732231    48780       10066       0.997204    26130063    26203319    19891135    27032       19929478    47378       14567       
96      0.995467    18916756    19002888    14870145    17213       14937073    28161       8256        0.998278    38120728    38186487    22019078    22131       22043829    52676       10463       0.997627    26951113    27015230    20651269    28404       20690034    38219       15537       
