### params -i1024 -r2048 -u80 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_pf1_stats                                                                     lpdquadtsx-bst_aravind_cas_pf1_stats                                                            lpdquadtsx-bst_aravind_tsx_pf1_stats                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999997    3910116     3910126     0           0           10          0           0           0.999998    6101090     6101104     8           0           22          0           0           0.999998    4687380     4687391     0           0           11          0           0           
8       0.991904    6858103     6914079     4156824     54217       4168934     75087       22996       0.994059    13536795    13617703    5120771     70677       5152600     93801       25955       0.989428    9901492     10007286    5593356     92872       5626755     119425      45842       
16      0.983295    14575782    14823410    7640548     253213      7689976     351963      99450       0.987367    25274199    25597582    9637424     274658      9760827     369466      105172      0.978324    20879762    21342372    9729073     388549      9896683     504818      178731      
24      0.973657    19115257    19632438    11362004    504602      11459687    711217      212883      0.980731    35389738    36085043    14410952    568968      14668774    770953      235498      0.966712    26851467    27776085    14551978    761927      14860067    990326      388130      
32      0.964510    23405623    24266845    14268240    826239      14430218    1176485     348998      0.974961    47258065    48471739    17508577    967354      17983987    1320091     385527      0.954459    33233260    34818933    19173168    1271826     19686142    1667818     676707      
40      0.954911    28314984    29651968    17435514    1234722     17700848    1765122     541250      0.967956    54286615    56083781    21239728    1363336     21925039    1897766     577425      0.944028    39133458    41453682    22650731    1796494     23423114    2375220     969115      
48      0.945841    31171577    32956480    19291820    1561098     19670017    2301397     666407      0.961243    59473080    61871015    26448430    1807819     27324590    2513560     816034      0.933226    46633915    49970679    25963148    2465925     27146875    3316964     1301998     
56      0.936618    34006139    36307360    21150163    1927647     21681413    2839388     858230      0.955420    64970528    68002024    29490711    2208414     30602626    3123265     1004730     0.922798    51082922    55356547    29018132    3026970     30583328    4142854     1592545     
64      0.929664    34134601    36717149    22227590    2076766     22824031    3128064     934809      0.948991    72325636    76213223    33621390    2768261     35074410    3897056     1305772     0.913523    50271998    55030925    31066572    3411896     32692550    4636315     1908530     
72      0.918990    38109602    41468999    25711492    2772449     26445614    4101659     1296065     0.942691    71865010    76233930    34023999    3023544     35649446    4325401     1441616     0.902736    55431976    61404440    36007561    4263375     37991725    5781643     2470032     
80      0.914203    39541257    43252141    27146735    2981882     27977000    4460811     1401690     0.942516    70608148    74914505    34040740    2951704     35641561    4247006     1410234     0.899040    54490434    60609561    35367436    4304988     37432552    5871302     2487697     
88      0.904488    42007821    46443731    29968088    3502377     30953303    5260477     1692595     0.939490    68839293    73273014    33314003    3015623     34956692    4335959     1470696     0.885023    59839675    67613699    39777517    5380012     42392267    7362423     3176863     
96      0.909572    35059743    38545327    24960835    2751049     25749676    4093850     1353942     0.943727    70957490    75188540    34680597    2963562     36226758    4219301     1429150     0.883618    57406151    64967140    38402033    5206603     40954370    7119243     3096012     
