### params -i1024 -r2048 -u80 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_pf2_stats                                                                     lpdquadtsx-bst_aravind_cas_pf2_stats                                                            lpdquadtsx-bst_aravind_tsx_pf2_stats                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999996    3153027     3153039     0           0           12          0           0           0.999998    4463003     4463012     0           0           9           0           0           0.999997    3637296     3637306     0           0           10          0           0           
8       0.991919    7426296     7486795     3980156     47517       4008491     57650       22031       0.993597    11865060    11941520    4974672     38872       5024143     44298       21563       0.988930    9134882     9237138     4935832     61293       4993954     68622       36805       
16      0.982469    12580789    12805281    7579048     165892      7680288     204350      84794       0.986137    21300047    21599486    9057699     150946      9258781     169138      80165       0.976463    16138772    16527786    9125987     225922      9349443     252414      139066      
24      0.974272    19514617    20029952    10302963    388003      10559162    469888      177251      0.979258    30924504    31579534    13193350    336736      13627458    377216      180442      0.964645    25900489    26849759    12896838    540634      13485287    596996      304459      
32      0.963622    23994468    24900299    14046097    684326      14454825    839309      342120      0.972201    41909041    43107376    15613668    614945      16444865    676836      305247      0.952576    29809246    31293306    17440134    841397      18293195    937681      534715      
40      0.954520    27380450    28685061    16945577    901368      17559706    1113443     478407      0.965093    47770184    49498023    19376996    841427      20576363    929446      440453      0.941356    35898067    38134436    20495409    1239037     21807564    1373529     789722      
48      0.945206    31037579    32836850    19614911    1200053     20477575    1471381     665279      0.958904    56265374    58676751    21938629    1179943     23614073    1298083     617793      0.931460    42742532    45887658    23644566    1686321     25544939    1875381     1055693     
56      0.937785    31691686    33794188    19744693    1378370     20742959    1747814     734792      0.951223    59423756    62470924    25764634    1423264     27853403    1577346     804317      0.921914    44335254    48090427    25184104    1961926     27458286    2178243     1264674     
64      0.929389    34096902    36687457    21550326    1687836     22770649    2127576     930492      0.945220    67191846    71085955    30131246    1862796     32736849    2070456     1080846     0.910682    50822072    55806612    29913834    2630714     32886626    2918621     1723841     
72      0.919601    38517765    41885278    25450239    2148972     27023741    2728804     1214179     0.939232    70314559    74863899    31140690    2077393     34260631    2316063     1190729     0.900548    52927888    58772955    32448722    3014642     35906792    3357799     2043840     
80      0.921692    33023052    35828735    21763136    1761005     23082686    2231923     1015215     0.932798    75803920    81265136    35879990    2478872     39532465    2780132     1507481     0.891109    55737601    62548583    34996668    3486354     38991012    3893494     2409498     
88      0.906455    40526463    44708741    28257914    2546351     30230683    3242702     1513158     0.939441    64049412    68178182    29688357    1862511     32479666    2083637     1116335     0.888245    54430086    61278253    34274903    3468430     38312338    3885094     2394068     
96      0.921205    33594987    36468536    22624494    1784480     24008310    2235798     1038415     0.935353    66582511    71184373    31412414    2061443     34512575    2308807     1254337     0.893296    50028563    56004454    31643042    3051318     35151084    3411669     2107498     
