### params -i65536 -r131072 -u40 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_pf1_stats                                                                     lpdquadtsx-bst_aravind_cas_pf1_stats                                                            lpdquadtsx-bst_aravind_tsx_pf1_stats                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999996    737926      737929      0           0           3           0           0           0.999994    1164569     1164576     0           0           7           0           0           0.999991    983986      983995      0           0           9           0           0           
8       0.999514    3077254     3078750     2423788     379         2424939     585         139         0.999802    5743633     5744768     3327505     620         3328168     890         202         0.999705    4225214     4226460     3193502     757         3194195     1012        298         
16      0.999350    6135199     6139192     4787748     1842        4790539     2377        667         0.999739    11251486    11254418    6360772     2445        6362326     3040        783         0.999479    8282781     8287098     6488827     3380        6490923     4057        1544        
24      0.998938    9059129     9068757     7096995     6284        7103515     7420        1972        0.999596    15733473    15739827    8158842     6967        8162890     8032        1241        0.999058    12320712    12332331    9251913     10467       9258864     11892       3243        
32      0.998810    11889240    11903404    9367189     10157       9376050     12114       3346        0.999382    22679979    22694009    12830607    16566       12838018    18583       4602        0.998836    15739778    15758128    12347939    16875       12357510    19114       6540        
40      0.996273    13406078    13456232    9654659     10438       9695397     16865       2989        0.999191    26782582    26804279    14972696    19848       14984455    23731       6055        0.998498    19550931    19580341    14722303    20000       14739480    24054       8179        
48      0.996200    15722087    15782057    12012179    12527       12058055    22545       4076        0.998505    29428330    29472382    15822839    17811       15849744    30238       4720        0.998276    22308138    22346668    16813200    24876       16837272    29478       9856        
56      0.995273    17740973    17825241    13670904    16599       13735637    30302       5832        0.998327    31484118    31536863    17730432    17605       17761367    33533       5882        0.996917    24871812    24948724    18579422    28245       18626677    45645       12257       
64      0.993812    15431383    15527462    11446358    13743       11520662    30710       4808        0.997433    36539955    36634005    20506561    25553       20561878    55152       9134        0.997209    27553048    27630168    21308341    35575       21352614    51986       16436       
72      0.992683    18474206    18610386    14115289    20067       14218945    44797       7794        0.996896    39499103    39622084    22278448    31082       22350059    71105       11347       0.994959    30252741    30406021    22802744    41235       22896640    82308       18311       
80      0.992483    20936983    21095569    16338530    22647       16457159    54012       8592        0.997609    34240056    34322119    19345645    22565       19393507    48183       8583        0.995126    30182681    30330509    23116190    41488       23204431    81194       19881       
88      0.991830    20527320    20696412    15987460    23630       16114919    55703       9560        0.997110    39587662    39702411    22852663    30550       22917888    67643       12431       0.995705    30068767    30198470    23197995    40935       23275149    74059       19425       
96      0.993021    20753637    20899501    16251844    23147       16362702    48973       9180        0.998335    33820528    33876920    19472801    21804       19504237    38179       8581        0.994317    31872201    32054358    24468451    47205       24576899    97972       22942       
