### params -i1024 -r2048 -u40 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_pf1_stats                                                                     lpdquadtsx-bst_aravind_cas_pf1_stats                                                            lpdquadtsx-bst_aravind_tsx_pf1_stats                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999996    2152250     2152259     2           0           11          0           0           0.999998    3341895     3341901     0           0           6           0           0           0.999997    2681894     2681901     2           0           9           0           0           
8       0.991807    5416475     5461218     4139784     58479       4146421     71900       24685       0.994823    9016583     9063503     5022058     53676       5037066     65160       20428       0.990918    7303267     7370203     5138989     80831       5157867     95435       33454       
16      0.983780    9878124     10040990    7415665     221551      7438755     273609      87718       0.989661    17298050    17478762    8925346     222362      8984621     270557      73242       0.980784    13107217    13364023    9350529     296566      9423667     354382      125852      
24      0.974540    14131319    14500505    10374444    511077      10422597    634617      197493      0.983681    25503746    25926852    13539000    503122      13670798    614154      180276      0.971309    19034875    19597145    13590633    636299      13749640    761503      278059      
32      0.968157    18335160    18938199    12714541    791572      12838023    985902      285227      0.978146    31441611    32144089    16714702    807957      16932041    989446      303650      0.963295    23458931    24352804    16398027    954094      16675864    1155810     414320      
40      0.958515    20323947    21203578    15842034    1065409     15982011    1345822     459241      0.972439    35684194    36695540    20621115    1067243     20924228    1330617     444859      0.953648    27865865    29220270    20092205    1413445     20496917    1709503     653635      
48      0.950847    22627672    23797380    17346910    1374222     17554788    1750389     585663      0.967390    43382517    44844914    23704221    1534874     24165136    1914896     621460      0.943596    33171222    35154069    24832679    2006439     25406229    2436546     979190      
56      0.943865    24324243    25770905    19576293    1588016     19846667    2051917     712387      0.961346    46574046    48446695    27339092    1856251     27902972    2329241     835779      0.936956    33397481    35644671    24937738    2170472     25612812    2672419     1070169     
64      0.934198    26386650    28245244    21613155    1958495     21961976    2568242     900026      0.956828    49664595    51905468    29283290    2138402     29987135    2723650     951780      0.924656    37137953    40164059    29591971    2830827     30432929    3498745     1517230     
72      0.927256    28607531    30851819    24165317    2287458     24600052    2995145     1101866     0.950058    54623195    57494568    32882563    2675774     33768930    3404646     1256134     0.917575    41178461    44877466    32311613    3384491     33416555    4208450     1770104     
80      0.925318    26157723    28268915    22186868    2135237     22574086    2808799     1050412     0.947970    53448422    56381976    32804789    2640916     33716697    3395574     1266988     0.925540    36745213    39701358    28918898    2773864     29773956    3420994     1453957     
88      0.921720    27394219    29720759    23319466    2302798     23778927    3041978     1127899     0.945758    53418482    56482168    32934204    2736693     33887321    3519870     1327392     0.906098    40123764    44281909    32676309    3657959     33874624    4578121     2039668     
96      0.908785    30679387    33758670    26863174    2970661     27451453    3946695     1514970     0.943199    56535517    59940174    35224511    3005947     36285936    3873685     1475494     0.899592    43213244    48036473    35667868    4180545     37059322    5234808     2377512     
