### params -i64 -r128 -u40 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-ll_harris_cas_pf1_stats                                                              lpdquadtsx-ll_harris_tsx_pf1_stats                                                              lpdquadtsx-ll_lazy_pf1_stats                                                                    lpdquadtsx-ll_pugh_pf1_stats                                                                    
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999997    2754581     2754590     0           0           9           0           0           0.999997    865266      865269      0           0           3           0           0           0.999985    2394078     2394115     0           0           37          0           0           0.999990    2489979     2490004     0           0           25          0           0           
8       0.760116    2849185     3748357     3548150     977147      3643746     1052069     728654      0.643457    752093      1168832     1158512     447353      1161194     457713      403697      0.669055    1651332     2468155     2358041     939367      2366920     949624      797687      0.666041    1685345     2530392     2409566     972509      2419064     981640      826418      
16      0.695777    3537072     5083626     4721848     1592463     4922147     1751337     1187381     0.565507    885977      1566696     1547893     732846      1553843     755454      652161      0.618573    2126740     3438141     3242930     1505444     3264380     1530543     1264852     0.622394    2313031     3716344     3477525     1636425     3498516     1659057     1359690     
24      0.646305    4233403     6550164     5994842     2259774     6331933     2531132     1708312     0.523638    1021506     1950787     1922863     998841      1933078     1036385     881522      0.608997    2469087     4054350     3752883     1830419     3786836     1868823     1512906     0.587997    2349642     3996012     3753292     1862952     3784849     1896866     1580899     
32      0.636019    4465791     7021473     6342501     2404340     6764403     2714944     1823176     0.496254    1120663     2258246     2220373     1214378     2236191     1266116     1070027     0.578831    2561654     4425564     4103630     2090281     4145709     2142899     1769213     0.570377    2638205     4625373     4291696     2243075     4337205     2292304     1892430     
40      0.606841    5014444     8263192     7351610     2989727     7916576     3398672     2274837     0.481273    1142051     2372979     2330030     1297484     2350504     1358515     1149423     0.563345    2938999     5217054     4738817     2559487     4801998     2636922     2137439     0.551798    2698246     4889914     4522526     2424539     4580715     2486246     2071772     
48      0.599730    5164632     8611600     7648081     2905109     8335894     3402994     2261270     0.466445    1138451     2440695     2399904     1344045     2422126     1412609     1211458     0.546426    2977062     5448242     4949857     2709219     5025002     2800524     2304730     0.534131    2958039     5538038     5084068     2838002     5160003     2920637     2421429     
56      0.588733    5389181     9153870     8075351     3056406     8878309     3626236     2391901     0.445000    1222470     2747126     2687501     1579844     2719501     1664885     1407615     0.530875    3220321     6066059     5464790     3093816     5558759     3211314     2634271     0.521805    2801257     5368397     4936605     2782595     5014529     2869997     2401814     
64      0.578243    5381266     9306231     8171537     3117725     9037403     3716765     2460059     0.432875    1207554     2789616     2732400     1616645     2765990     1708032     1457085     0.520065    2911465     5598271     5027439     2882859     5119129     2998365     2479610     0.507916    2925449     5759705     5242300     3055994     5336293     3162813     2633444     
72      0.568772    5602853     9850795     8579342     3331886     9550356     3981124     2627690     0.425162    1205950     2836445     2779148     1647497     2814819     1744275     1498046     0.514986    2731814     5304634     4736632     2733855     4830367     2854060     2358880     0.499822    2756651     5515262     4993310     2951301     5090387     3063239     2549596     
80      0.566594    5726006     10106009    8755525     3316732     9815119     4017419     2619722     0.415130    1248479     3007438     2939633     1784541     2980846     1892040     1610247     0.511155    2154974     4215894     3742103     2177565     3821809     2279346     1879433     0.494508    2211677     4472478     4036985     2391847     4119788     2490486     2079359     
88      0.563704    5775958     10246432    8859316     3409538     9935028     4114453     2689847     0.413378    1246392     3015139     2949380     1777776     2991032     1888153     1616718     0.505467    2641576     5226006     4613402     2703320     4718310     2838570     2344272     0.482045    2800471     5809558     5224446     3160263     5340153     3297428     2756215     
96      0.555590    6274649     11293660    9611874     3550754     10967772    4411944     2801923     0.404384    1263341     3124114     3054881     1845691     3101812     1968667     1690866     0.493342    1186932     2405903     2133528     1272991     2180323     1332762     1112405     0.481053    1196077     2486374     2227128     1360659     2274696     1416090     1187298     
