### params -i16384 -r32768 -u10 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_pf1_stats                                                                     lpdquadtsx-bst_aravind_cas_pf1_stats                                                            lpdquadtsx-bst_aravind_tsx_pf1_stats                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999992    236876      236878      1           0           3           0           0           0.999995    392518      392520      0           0           2           0           0           0.999988    320949      320953      0           0           4           0           0           
8       0.999146    1426761     1427980     1324773     948         1325456     1062        422         0.999650    2478975     2479844     1719906     1528        1720214     1686        403         0.999111    1809238     1810848     1700351     1875        1700822     2074        940         
16      0.998707    2773020     2776609     2561310     5465        2562653     5924        1787        0.999423    4778814     4781571     3372409     4667        3373217     5085        1531        0.998733    3607305     3611883     3370802     6824        3371882     7273        3049        
24      0.998204    4061173     4068482     3807953     10793       3810168     11729       4158        0.999094    7060779     7067182     4857921     15647       4859835     16529       3607        0.998108    5420605     5430880     5079821     16693       5082082     17676       7031        
32      0.997533    4883814     4895891     4472217     19088       4477353     20301       5728        0.998819    8892671     8903186     6171078     23890       6174105     25197       6181        0.997475    7028407     7046198     6457010     32214       6462609     33735       10671       
40      0.997118    6198625     6216543     5834939     27733       5840209     29859       10522       0.998619    11199552    11215037    7904728     29624       7908191     31760       9886        0.996904    8286646     8312381     7663041     43616       7671168     45821       15403       
48      0.996094    6798966     6825627     6264709     30338       6277888     33030       10790       0.998393    12832347    12853007    8878576     38701       8884713     41163       12061       0.996516    9873615     9908140     9187596     52999       9197654     56053       21413       
56      0.994519    7594484     7636338     6994803     38223       7017469     43823       13588       0.998182    14370681    14396850    10008017    44682       10015778    48230       14860       0.996128    10818036    10860081    10027065    57796       10041527    62081       23298       
64      0.994921    8632469     8676538     8089089     43706       8109292     49287       18285       0.997779    15815238    15850443    11065197    49802       11076916    55827       17461       0.995587    11804259    11856577    10930443    69452       10948946    74891       28376       
72      0.994133    9400429     9455909     8809954     51504       8836878     59062       20998       0.997415    17230536    17275201    12063410    61181       12078512    68906       21838       0.995113    12597207    12659073    11725049    78804       11746873    85524       33322       
80      0.993724    10114199    10178079    9500259     59304       9530258     67879       25306       0.997428    19059449    19108587    13436730    69228       13451683    76781       26632       0.994700    13718779    13791877    12840792    92052       12865105    100036      40801       
88      0.993071    9998026     10067781    9370231     60071       9403788     70482       25787       0.997074    20396262    20456118    14391401    79325       14410504    89446       30632       0.993818    15167201    15261550    14205264    110255      14238109    122662      49097       
96      0.993689    9175314     9233585     8620178     50702       8648300     59275       21576       0.997836    16377524    16413038    11540684    54289       11550898    59136       20453       0.994551    13027923    13099296    12080203    86294       12105361    94624       37885       
