### params -i16384 -r32768 -u10 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_pf2_stats                                                                     lpdquadtsx-bst_aravind_cas_pf2_stats                                                            lpdquadtsx-bst_aravind_tsx_pf2_stats                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       1.000000    244031      244031      0           0           0           0           0           0.999997    398436      398437      0           0           1           0           0           0.999991    326227      326230      0           0           3           0           0           
8       0.999350    1401422     1402333     1309924     706         1310378     812         351         0.999745    2415246     2415862     1686966     774         1687165     875         316         0.999190    1811702     1813170     1689500     1465        1690154     1576        703         
16      0.998894    2713710     2716714     2503586     5682        2504727     5949        1596        0.999495    4517545     4519827     3192633     3465        3193361     3679        1340        0.998881    3403157     3406970     3176463     5564        3177551     5798        2491        
24      0.998295    3905281     3911950     3686597     11259       3688406     11700       4419        0.999193    7170625     7176419     4954625     11644       4956431     11982       3650        0.998388    5152159     5160479     4780547     13545       4783125     13944       5343        
32      0.997613    5193285     5205709     4840964     20977       4845368     21696       7301        0.998983    8679375     8688214     5947483     17298       5950880     17751       4989        0.997370    6931039     6949317     6472594     30405       6477613     30992       12672       
40      0.996364    6254587     6277414     5846297     31404       5856738     32503       11287       0.998534    10741095    10756865    7481301     30058       7486422     30688       10019       0.997234    7679273     7700572     7063671     31709       7072607     32443       11629       
48      0.996246    6535650     6560280     6091541     28977       6103929     30240       10979       0.998460    12534381    12553718    8759993     32064       8766807     32889       11698       0.996516    9342189     9374853     8533411     46614       8548103     47501       17085       
56      0.994956    7791143     7830644     7248475     37536       7270878     39990       14644       0.998325    13807779    13830940    9620696     34572       9630006     35827       12596       0.996229    10560285    10600264    9736519     49581       9754236     51487       20356       
64      0.995242    8877279     8919720     8391591     46098       8411299     48190       20641       0.997894    15265930    15298147    10614308    44362       10626067    48552       16268       0.995550    11795317    11848038    10938619    61354       10960523    65402       26769       
72      0.993531    9315185     9375838     8765782     51643       8800048     55441       22589       0.997718    16823050    16861534    11756411    53344       11770823    57132       20284       0.995214    12213051    12271790    11354560    68017       11378030    72485       30801       
80      0.993766    10244592    10308858    9693298     56976       9725145     62800       26595       0.997721    16758579    16796851    11719997    52551       11734337    56114       20369       0.994797    13372548    13442494    12480139    81372       12507839    85278       38340       
88      0.992973    9077878     9142123     8553639     50791       8588599     57134       22942       0.997482    18180927    18226820    12789656    59190       12806295    64605       23839       0.994485    14341468    14421001    13423904    89052       13454984    95347       42158       
96      0.992494    11252077    11337173    10667488    69116       10709374    79751       32575       0.997035    18854653    18910716    13291813    64598       13311364    74175       26935       0.994658    12416178    12482863    11564615    74443       11590877    80653       34213       
