### params -i1024 -r2048 -u10 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_pf2_stats                                                                     lpdquadtsx-bst_aravind_cas_pf2_stats                                                            lpdquadtsx-bst_aravind_tsx_pf2_stats                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999998    606995      606996      0           0           1           0           0           0.999998    892450      892452      0           0           2           0           0           0.999997    686446      686448      0           0           2           0           0           
8       0.991494    2508134     2529651     2324080     37429       2328222     38659       16145       0.995448    4129310     4148193     2839543     31643       2846015     32299       11755       0.991352    3052697     3079328     2843917     38182       2850430     39238       19062       
16      0.982777    4249116     4323581     4030014     125126      4041800     130249      57556       0.990540    7342099     7412219     5102494     116982      5126129     119116      44351       0.982879    5359740     5453100     5004176     135492      5029073     138579      65376       
24      0.972424    6592195     6779136     6232073     345458      6262076     357122      145274      0.986418    10166911    10306899    7010359     249564      7058886     253585      87440       0.974487    7985238     8194302     7388107     321863      7446554     328440      144040      
32      0.960948    8205935     8539414     7864784     565965      7921387     585532      257309      0.981067    12901838    13150820    9104394     378946      9190960     386396      154966      0.969697    10041518    10355320    9061533     514853      9165050     524635      200503      
40      0.957064    9186434     9598559     8731809     692150      8818825     715484      301775      0.975648    15289080    15670695    10961982    545490      11086663    555908      246516      0.959708    11962420    12464649    11086586    718744      11237896    733495      336168      
48      0.948337    10438436    11007091    10233730    841773      10340256    874505      429397      0.971130    18010402    18545818    12880945    761443      13063474    775410      338920      0.949867    14275424    15028863    13386961    1020169     13607155    1042572     510842      
56      0.944282    10836270    11475670    10646033    931066      10765377    968635      482487      0.967647    19332380    19978751    13899809    897162      14116156    915181      412005      0.946032    15297621    16170303    14255850    1182069     14527033    1208386     575182      
64      0.934337    12283706    13146969    12269798    1187780     12426158    1241058     653625      0.962810    21156238    21973421    15386416    1081645     15656796    1105930     522518      0.937317    15734664    16786912    14935904    1302096     15230475    1334406     725367      
72      0.929303    12780059    13752300    12856158    1296900     13033340    1360142     731817      0.957630    22705025    23709613    16745351    1240968     17072622    1271445     646840      0.927254    18164120    19589148    17371930    1712836     17772150    1757046     980598      
80      0.919869    13947974    15163006    14265883    1538632     14477198    1617201     925148      0.955621    22609813    23659819    16754869    1260587     17096042    1293951     675469      0.922366    19203920    20820287    18405273    1918990     18865810    1973514     1101306     
88      0.918070    14123605    15384021    14472745    1572704     14692416    1658329     955120      0.951889    23454464    24639916    17514249    1375769     17897313    1413239     764918      0.922562    17852573    19351080    17140027    1751178     17562034    1800623     1027055     
96      0.915717    14575499    15917034    14984855    1650800     15220930    1743146     1013114     0.952516    23037788    24186239    17187527    1345612     17556449    1382304     742837      0.916136    18388519    20071825    17749618    1923088     18216476    1980326     1159210     
