### params -i1024 -r2048 -u10 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_pf1_stats                                                                     lpdquadtsx-bst_aravind_cas_pf1_stats                                                            lpdquadtsx-bst_aravind_tsx_pf1_stats                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999997    629276      629278      0           0           2           0           0           0.999999    1007577     1007578     0           0           1           0           0           0.999996    740599      740602      3           0           6           0           0           
8       0.992342    2472542     2491623     2258524     38218       2260238     40669       14916       0.995119    4168542     4188990     2950237     33841       2953647     36634       14245       0.990900    3332552     3363157     3110042     51417       3113712     54604       23748       
16      0.981624    4402708     4485127     4106243     143799      4111118     155657      65686       0.990492    8062367     8139760     5560842     161994      5573124     171964      55141       0.983048    6127315     6232977     5561002     210832      5577329     223700      76467       
24      0.974797    6638362     6809992     6004224     358229      6016939     385573      131571      0.985945    10377620    10525558    7330608     274876      7354179     296212      103031      0.975253    8044859     8248994     7436779     368225      7467076     392972      149091      
32      0.966194    7744361     8015328     7330010     486634      7347154     528324      212133      0.981526    13570828    13826257    9509886     493422      9551131     529793      177813      0.966029    10710256    11086893    9891554     662332      9950460     707527      272536      
40      0.956640    9207418     9624745     8821571     698103      8850168     758165      328668      0.978275    15961460    16315923    11080674    684671      11141927    734321      243560      0.957513    12470154    13023487    11712328    884763      11792793    949379      408252      
48      0.949765    10323960    10870018    9911036     888641      9955223     968066      422446      0.971996    18411887    18942352    13110260    913489      13195574    986140      372500      0.952665    14136757    14839174    13164323    1131032     13279383    1214480     503909      
56      0.943644    11165513    11832337    10942159    1024752     10997689    1124360     511686      0.968258    20525804    21198697    14831919    1096395     14940711    1190672     469824      0.942230    15714666    16678164    14819615    1454232     14970605    1567387     699353      
64      0.936266    12223546    13055632    12197139    1227237     12269913    1348687     637862      0.964185    21206021    21993721    15453975    1208402     15577775    1318216     554086      0.937322    16241710    17327772    15485746    1565092     15648069    1692389     796442      
72      0.930313    12132183    13040975    11989244    1292664     12098829    1426152     665719      0.959758    22931524    23893018    16858648    1424525     17010000    1555137     679530      0.929029    19074477    20531629    18209826    2089106     18429701    2252311     1074072     
80      0.924879    13100418    14164468    13279318    1446276     13370003    1602230     817411      0.957762    22404895    23392969    16503660    1434560     16664263    1570023     692008      0.926918    17539716    18922620    16806524    1909069     17030748    2077768     989981      
88      0.916015    13780708    15044200    14081819    1603308     14247369    1780600     920650      0.954736    23157207    24255099    17164089    1561459     17343104    1711840     768496      0.917286    20036499    21843238    19416072    2404341     19690978    2612929     1323245     
96      0.922662    13312651    14428526    13551579    1491440     13657011    1654803     847080      0.948825    26807489    28253352    20092138    1982754     20329183    2180497     1011075     0.905996    22889102    25264010    22389395    3064015     22751390    3338285     1738643     
