### params -i16384 -r32768 -u80 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-sl_herlihy_pf2_stats                                                                 lpdquadtsx-sl_fraser_cas_pf2_stats                                                              lpdquadtsx-sl_fraser_tsx_pf2_stats                                                              lpdquadtsx-sl_pugh_pf2_stats                                                                    
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999923    1225837     1225931     11          0           105         0           0           0.999998    3031704     3031709     0           0           5           0           0           0.999997    2565030     2565037     1           0           8           0           0           0.999908    1392900     1393028     2           0           130         0           0           
8       0.985258    4455831     4522503     4082175     526666      4086501     528014      60998       0.998286    11500767    11520514    47990       27104       55523       32040       7278        0.997220    10814236    10844388    656469      51688       664857      58097       15355       0.974569    5141147     5275302     4330545     827691      4334843     829004      128544      
16      0.974584    8619866     8844664     7807367     1112029     7822902     1117444     203848      0.996200    21960024    22043801    179437      95948       209011      116504      33647       0.994665    16829431    16919694    1188872     147112      1216134     164296      45817       0.966330    9523600     9855429     8017763     1639547     8031901     1643496     313742      
24      0.966725    11302082    11691104    10514678    1620957     10537649    1629247     357761      0.994235    31859133    32043858    364705      195992      431918      239908      73596       0.992387    26112325    26312652    1815756     261955      1878160     301945      97933       0.959297    14643168    15264470    11604683    2479435     11656761    2490698     557961      
32      0.958987    15086675    15731893    13666944    2416037     13723870    2435145     569184      0.992924    40359332    40646931    553207      284365      661098      352085      111988      0.990220    31132668    31440140    2261555     385990      2359576     447907      147534      0.950744    17992468    18924619    14712022    3303905     14782685    3320655     844738      
40      0.949402    16434939    17310829    14500567    3126524     14620361    3169346     713274      0.991673    44141412    44512064    686351      360222      825437      449635      142153      0.988332    37484238    37926750    2783989     523775      2929623     611614      209039      0.941373    20380539    21649806    16234149    3858689     16360368    3890923     1110814     
48      0.941049    18773031    19949052    16914073    3914251     17053786    3967782     982777      0.990255    50289502    50784396    877135      464876      1067284     583898      185723      0.986772    40412130    40953855    3049142     615022      3230699     724191      250999      0.933391    23098416    24746772    17937345    4526434     18120931    4572830     1418374     
56      0.934410    20129228    21542183    18270594    4515982     18433117    4579760     1186654     0.989088    55284382    55894326    1053320     559561      1291318     706689      224818      0.985141    44822414    45498485    3358640     714865      3589583     855660      304333      0.930848    24926807    26778598    20111886    5065426     20287125    5118055     1623923     
64      0.929127    18655175    20078183    16922013    4429443     17085833    4499770     1188861     0.988078    56796171    57481465    1161702     625998      1434514     788900      249580      0.984030    47515215    48286330    3611870     802775      3887723     960048      337989      0.925675    25815624    27888428    21108381    5510334     21287098    5565371     1839050     
72      0.927488    19079731    20571406    16305761    4533405     16477819    4603434     1249588     0.987180    61647647    62448247    1326147     744918      1670163     923839      277663      0.982654    50581076    51473928    3872029     898595      4195995     1079313     388168      0.921464    28450007    30874801    23000700    6076390     23225319    6148030     2128535     
80      0.919612    22215683    24157678    20067996    5657611     20265865    5744901     1656836     0.987314    58149691    58896878    1234019     678391      1544450     850986      264161      0.982426    49445272    50329761    3831767     891953      4157876     1068418     381915      0.918208    28972794    31553628    23518861    6320974     23750381    6401948     2268340     
88      0.915051    21379518    23364285    19302595    5713962     19496634    5801928     1702762     0.985758    65033429    65973036    1507131     844992      1915585     1056644     319501      0.980367    53138454    54202596    4169386     1020716     4573258     1234969     446017      0.916810    31146396    33972581    25549545    6895123     25786651    6976141     2508061     
96      0.916779    19152941    20891565    15846964    4892791     16030721    4976758     1470900     0.985416    60422410    61316668    1412416     785091      1801365     990077      300323      0.980958    53265627    54299607    4189290     1022626     4579892     1227822     438182      0.915680    28630260    31266674    23365415    6330509     23590375    6416520     2325443     
