### params -i16384 -r32768 -u40 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_pf2_stats                                                                     lpdquadtsx-bst_aravind_cas_pf2_stats                                                            lpdquadtsx-bst_aravind_tsx_pf2_stats                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999999    780624      780625      0           0           1           0           0           0.999999    1413483     1413485     0           0           2           0           0           0.999996    1144942     1144947     0           0           5           0           0           
8       0.999296    3595502     3598034     2893014     1971        2894390     2366        761         0.999631    6785273     6787776     3737052     2677        3738426     2922        884         0.999259    4795572     4799129     3707301     2819        3709054     3170        1453        
16      0.998810    7207221     7215811     5573795     8575        5578188     9704        3068        0.999319    12106949    12115201    6946165     9252        6950941     9929        2799        0.998624    8986962     8999341     6942064     10497       6948299     11343       5298        
24      0.998162    10679377    10699042    8145419     19474       8155154     21517       7887        0.998959    17394445    17412566    10123056    16090       10132991    17346       6930        0.997781    14031948    14063155    10536816    31899       10552056    33488       14378       
32      0.994961    13900799    13971203    9115100     31676       9171905     35544       9731        0.998503    23082669    23117264    13278481    35703       13297921    37683       13175       0.996975    18086064    18140935    13417705    54165       13446105    56607       24029       
40      0.995450    15191284    15260713    11269549    38709       11319536    43514       14637       0.998233    28717054    28767884    14748017    46676       14779632    49050       16841       0.996420    21144124    21220083    16062030    66788       16101941    70227       32609       
48      0.994339    18233403    18337214    13742643    54561       13817691    61150       22174       0.997920    30940193    31004687    16918891    48590       16956643    54900       20432       0.995838    24839831    24943658    18335434    78163       18395000    82836       39588       
56      0.992117    19782498    19939689    14710033    69402       14818059    89004       29563       0.997514    34919042    35006051    19209059    65082       19260266    73328       27556       0.994804    27103461    27245030    19377636    91290       19458242    107418      44835       
64      0.991850    20885441    21057047    15886610    76373       16000287    99724       34578       0.997090    36560682    36667368    20460765    73515       20520691    87021       33254       0.994697    30075748    30236101    23181531    113995      23267112    125444      63323       
72      0.991203    20082794    20261026    15178926    70208       15304382    91371       31613       0.996479    42657961    42808677    23837788    95880       23918681    122901      42802       0.993720    31535908    31735206    23671604    127026      23778674    151286      67968       
80      0.991257    23414525    23621039    18300933    93724       18432730    123744      44697       0.996560    47597778    47762055    27618194    116421      27710988    129965      57939       0.993240    36898977    37150102    28317369    176100      28452418    194616      97560       
88      0.990627    24590822    24823482    19431358    104285      19574786    142072      51445       0.996186    45338018    45511575    26083377    106027      26176441    134355      52165       0.992806    33209591    33450220    25363848    151872      25487946    183426      84977       
96      0.990346    25016170    25260027    19809821    108112      19964093    143929      53768       0.995798    47575404    47776162    27535586    117241      27641913    153325      58347       0.992058    40615635    40940769    31400108    205843      31570666    244517      115902      
