### params -i65536 -r131072 -u40 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-ht_lazy_pf1_stats                                                                    lpdquadtsx-ht_harris_pf1_stats                                                                  lpdquadtsx-ht_java_pf1_stats                                                                    lpdquadtsx-ht_copy_pf1_stats                                                                    lpdquadtsx-ht_clht_pf1_stats                                                                    
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999735    4145667     4146765     114         0           1212        0           0           0.999740    5993723     5995281     0           0           1558        0           0           0.999997    6148825     6148842     21          0           38          0           0           0.999365    4297562     4300293     1214        0           3945        0           0                       
8       0.994833    10527017    10581697    8936213     81646       8951202     82726       38611       0.999734    13856097    13859780    9831550     1888        9833578     2801        742         0.922159    9566001     10373487    7173809     467487      7612250     585538      250994      0.992706    9710039     9781380     8731091     196176      8751168     197363      50077                   
16      0.993252    21211545    21355649    17202526    207049      17255520    209094      89065       0.999633    27348307    27358337    19317124    9520        19321417    11784       3473        0.845041    17709514    20956998    13775535    2060659     15460823    2519649     1103206     0.990238    18938381    19125075    17095748    545753      17147278    548272      132645                  
24      0.992043    30615504    30861078    25634359    393919      25727724    397192      148936      0.999560    41833440    41851876    27744377    21632       27750993    25940       7512        0.814042    25104200    30838937    17313092    3520851     20463646    4325010     1780024     0.983052    29089147    29590652    23678450    834139      23985957    844094      184043                  
32      0.989719    39026496    39431891    31094350    603132      31303520    611085      188272      0.999232    50713894    50752860    34934800    34414       34955458    40889       11833       0.737062    26755054    36299588    21752678    5181479     27141397    6436757     2900537     0.980373    33767083    34443105    29335564    1399596     29720301    1416398     274483                  
40      0.989088    44288060    44776659    35840673    870200      36071207    881795      246470      0.998908    56597789    56659653    38013128    31077       38055201    39586       11282       0.671127    26251383    39115346    25357523    5990848     32787792    7830894     3593648     0.977972    37662031    38510341    34457677    2523005     34866954    2567611     394427                  
48      0.988030    48652445    49241873    39914109    1200855     40200275    1217642     286475      0.998523    62977862    63071031    42334255    36996       42399780    51093       13547       0.656962    28282801    43050870    26803625    6497848     35582103    8562182     3925257     0.976819    44562340    45619844    42068817    3610549     42474656    3645155     617059                  
56      0.986244    51331238    52047174    41637856    1475397     42026424    1501579     301186      0.998429    71624128    71736816    51669675    50018       51736597    73123       22661       0.607145    28433027    46830702    27917920    7340489     39252155    9759553     4644376     0.972534    39387716    40500072    34194503    3201217     34591416    3336006     580654                  
64      0.986126    47113821    47776652    38833923    1562478     39175936    1596504     286792      0.997929    73127009    73278773    53245614    49762       53334930    91983       20227       0.582273    28819680    49495130    29067929    7641043     42103976    10434027    4846419     0.968647    31338329    32352675    27851120    2907808     28178280    3036029     558965                  
72      0.986188    36180942    36687689    29932707    1257190     30187072    1291391     218181      0.998082    82720545    82879519    62197904    71708       62282324    110146      36116       0.549149    27316400    49743169    27883206    7425528     42679981    10293379    4762143     0.966347    55356441    57284215    52750807    6490972     53347374    6676604     1145575                 
80      0.985277    41955297    42582254    35452193    1824865     35733270    1850046     320699      0.997605    86393106    86600484    65725453    82232       65832055    140472      42536       0.448855    18865229    42029701    19962537    4975658     36987683    7929393     3185591     0.990202    5918301     5976864     4483559     211996      4506723     216836      30559                   
88      0.983923    57303182    58239506    48627393    2933416     49062259    2966957     467917      0.996903    89335692    89613225    67849068    81058       67993084    173992      40583       0.433712    15225680    35105469    15569872    2790397     31011282    5541769     1687007     0.988152    7687489     7779661     6276375     357749      6305188     364093      57015                   
96      0.991904    9428411     9505366     7780728     166299      7820167     173781      30034       0.996591    80278832    80553463    60334953    67007       60477675    166606      32310       0.357182    10087471    28241832    11293740    1718834     25348136    4766759     1052040     0.987478    8690302     8800504     6969160     424384      7002643     431699      69404                   
