### params -i8192 -r16384 -u40 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-ll_harris_cas_pf2_stats                                                              lpdquadtsx-ll_harris_tsx_pf2_stats                                                              lpdquadtsx-ll_lazy_pf2_stats                                                                    lpdquadtsx-ll_pugh_pf2_stats                                                                    
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       1.000000    16361       16361       0           0           0           0           0           1.000000    2754        2754        0           0           0           0           0           0.998435    14038       14060       0           0           22          0           0           0.999005    14057       14071       0           0           14          0           0           
8       0.999960    50277       50279       250         130         250         131         1           0.997597    13701       13734       283         203         283         203         33          0.994809    37176       37370       11044       335         11127       344         102         0.988463    37012       37444       29004       461         29173       499         225         
16      0.999829    76152       76165       567         277         568         277         12          0.995117    21805       21912       776         525         776         525         107         0.990435    56849       57398       15727       1256        15860       1268        404         0.987100    56320       57056       48426       1263        48535       1308        582         
24      0.999647    101995      102031      1204        601         1205        601         35          0.994355    29767       29936       1247        662         1250        663         165         0.989473    74444       75236       21691       1968        21873       1994        584         0.983183    72961       74209       65341       2210        65499       2264        1036        
32      0.999498    121506      121567      1757        795         1760        796         57          0.990635    39034       39403       2168        1466        2169        1466        368         0.989146    87669       88631       24715       2576        24918       2611        724         0.981117    87499       89183       80114       3531        80192       3603        1534        
40      0.999180    146275      146395      2693        1435        2695        1435        118         0.989372    43753       44223       2748        1629        2765        1637        445         0.982439    98463       100223      32514       4518        32763       4549        1480        0.974658    100305      102913      93371       5021        93584       5113        2303        
48      0.998888    154437      154609      3444        1612        3455        1614        159         0.986743    48531       49183       3528        2125        3546        2135        624         0.979170    108917      111234      44647       5549        44987       5588        1938        0.972217    107920      111004      101062      6135        101396      6272        2613        
56      0.998757    177638      177859      4542        2326        4545        2327        217         0.986407    49925       50613       3464        2169        3480        2183        658         0.979049    111828      114221      46118       6146        46357       6188        2112        0.967362    123773      127949      117634      8320        117833      8451        3846        
64      0.998778    170000      170208      3804        1890        3814        1890        198         0.984393    55757       56641       4171        2675        4184        2686        860         0.974837    125596      128838      53916       8360        54153       8397        2968        0.966489    126062      130433      120107      8914        120350      9030        4012        
72      0.998356    191248      191563      4983        2654        4992        2656        304         0.981832    55122       56142       4244        2927        4261        2935        995         0.969098    134475      138763      63277       10383       63555       10427       3966        0.964084    134857      139881      129305      9921        129440      10038       4772        
80      0.998406    194793      195104      5108        2768        5122        2770        295         0.978538    63922       65324       5564        3857        5583        3882        1358        0.965180    151293      156751      70652       13089       70939       13135       5125        0.961986    132451      137685      126996      10676       127162      10799       4945        
88      0.998006    203189      203595      5630        3034        5645        3039        386         0.979750    62122       63406       5119        3561        5136        3572        1256        0.962467    140243      145712      65971       12546       66276       12605       5105        0.960512    134197      139714      128782      11088       129050      11231       5106        
96      0.997810    208176      208633      6008        3351        6029        3352        435         0.977667    62514       63942       5365        3778        5383        3794        1394        0.965253    136509      141423      64976       11756       65308       11815       4523        0.959371    138701      144575      133671      12013       133889      12127       5542        
