### params -i16384 -r32768 -u40 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-sl_herlihy_pf1_stats                                                                 lpdquadtsx-sl_fraser_cas_pf1_stats                                                              lpdquadtsx-sl_fraser_tsx_pf1_stats                                                              lpdquadtsx-sl_pugh_pf1_stats                                                                    
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999250    679928      680438      1           0           511         0           0           0.999998    1794656     1794660     0           0           4           0           0           0.999996    1518418     1518424     0           0           6           0           0           0.999938    727167      727212      4           0           49          0           0           
8       0.983654    3106755     3158382     2957410     412905      2959500     413670      48772       0.997273    8040193     8062181     4372556     31876       4377056     35062       14302       0.996647    6669222     6691659     3605463     43090       3610005     46232       14753       0.971192    3644166     3752260     3206034     667894      3208547     668755      104720      
16      0.970721    5649143     5819535     5458085     836441      5465833     840116      158969      0.994280    15122629    15209634    8021674     131949      8039488     143673      57467       0.993030    13142547    13234795    7025194     149900      7044182     162281      60879       0.964035    6650069     6898162     5807954     1258330     5815811     1260655     237911      
24      0.962227    8093461     8411177     7835295     1295766     7850946     1302147     295684      0.991158    21915160    22110669    11749597    276224      11788987    301670      130673      0.989706    18368164    18559211    9942730     270237      9983789     296424      123801      0.955944    9589531     10031476    8410696     1887849     8426765     1892606     421119      
32      0.953423    10185482    10683070    9986826     1775436     10011071    1784981     463798      0.989178    26947637    27242450    14572310    391456      14639238    430781      188560      0.986968    23146710    23452336    12406955    428594      12480360    469839      190976      0.944719    12940623    13697856    11078953    2673156     11123725    2684046     701571      
40      0.944603    11534186    12210613    11295228    2444021     11338190    2462132     615354      0.986099    32472938    32930722    17782670    568751      17885427    629755      294023      0.984366    26716719    27141047    14554749    548461      14658075    606304      263159      0.933992    14310893    15322289    12020109    3138922     12092357    3155760     922310      
48      0.934506    12780527    13676239    12308472    3198175     12388735    3231210     782414      0.984708    34736645    35276072    18774839    657815      18899930    725566      346585      0.981729    29304547    29849933    16008299    681567      16145710    755277      334265      0.927242    16041610    17300350    13232610    3528669     13333660    3556050     1130309     
56      0.928995    13182939    14190534    12716228    3600550     12808748    3643040     872585      0.982837    37464482    38118703    20698748    750553      20861311    842261      399950      0.979170    30721261    31374801    16588680    794385      16755523    883490      397592      0.925262    17678831    19106842    15270017    4034855     15353940    4058663     1320280     
64      0.919626    15170070    16495921    14867676    4307722     14974782    4354815     1171652     0.981093    40100476    40873252    22216590    862182      22414836    970569      466143      0.977271    32823969    33587370    17969134    896220      18167213    1001114     460428      0.920398    18651406    20264495    15966965    4328308     16068974    4358134     1481254     
72      0.916525    14743023    16085780    14421062    4144178     14524481    4194647     1188869     0.979511    43319515    44225648    23951772    984750      24184910    1112454     545291      0.974845    37650462    38622015    21064869    1083323     21329673    1224177     565895      0.915289    19046061    20808801    16329803    4579206     16440532    4614301     1616916     
80      0.927921    15837847    17068094    12289627    3785940     12392907    3835181     1077726     0.978769    42498348    43420195    23672029    976871      23919463    1113377     537907      0.973976    37276774    38272793    20866595    1075229     21148896    1221159     567788      0.914547    19452286    21269864    16494013    4587207     16613064    4625974     1659760     
88      0.910255    10691332    11745420    10302754    3218961     10385383    3258475     931945      0.980947    35754960    36449413    19568704    753197      19753051    852728      410575      0.972749    38058754    39124938    21296529    1128732     21603630    1290832     596983      0.909984    21238873    23339833    18279991    5163676     18412082    5209268     1923277     
96      0.928544    17142627    18461840    12176283    3929953     12281744    3981138     1162567     0.978423    43598730    44560195    24428214    1001265     24694258    1142853     553833      0.972066    38613819    39723469    21656030    1152400     21977561    1322174     618345      0.909342    15549171    17099359    13326618    3798808     13423546    3833268     1418800     
