### params -i16384 -r32768 -u40 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_pf1_stats                                                                     lpdquadtsx-bst_aravind_cas_pf1_stats                                                            lpdquadtsx-bst_aravind_tsx_pf1_stats                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999994    919498      919504      0           0           6           0           0           0.999996    1445838     1445844     0           0           6           0           0           0.999995    1273933     1273940     0           0           7           0           0           
8       0.999261    4017596     4020566     2833574     2707        2835204     3288        759         0.999589    6798112     6800908     3991471     2646        3992755     3305        853         0.999244    4907287     4911000     3915232     3385        3916599     4099        1632        
16      0.998778    7223280     7232117     5428769     9739        5432353     11791       3201        0.999256    12465430    12474714    7201481     9611        7205054     11651       3671        0.998663    9565396     9578199     7177697     13562       7182491     15873       5698        
24      0.998254    11125243    11144697    8375620     23165       8382421     28047       7771        0.998905    18868236    18888918    10605063    24605       10612850    29013       8487        0.997844    15040259    15072761    10829622    39477       10841839    44905       14857       
32      0.996977    13640387    13681753    10399820    40050       10418917    48297       14022       0.998547    24103992    24139076    13561828    43421       13575784    51032       13517       0.997067    18780311    18835558    14013065    62035       14033728    71152       25467       
40      0.995941    16659628    16727530    12408212    55529       12445608    67512       18523       0.998223    29134472    29186344    16311025    52138       16331219    64288       19528       0.996389    22637312    22719350    16874951    87609       16907117    100719      36762       
48      0.993734    18416357    18532474    13340816    65767       13413404    85369       23927       0.997909    33793647    33864472    18696960    73309       18725166    89019       26909       0.995606    26571234    26688510    18627535    101847      18683232    121818      41608       
56      0.994413    21004714    21122731    16153070    80504       16216459    103913      31219       0.997033    37894149    38006930    20732388    89114       20784043    117969      32271       0.994964    29285214    29433448    21726764    127312      21790740    154157      57413       
64      0.993220    23095419    23253074    17834329    96609       17923544    126460      38589       0.996613    40025724    40161751    22243502    108586      22304020    142678      41417       0.993669    32652309    32860346    24204567    158317      24299536    199999      71386       
72      0.990176    23373268    23605177    17798607    107242      17941449    154181      42128       0.995771    42565711    42746468    23659718    119420      23746740    168364      44791       0.993410    30200923    30401280    23016835    144919      23104950    188037      69124       
80      0.990642    24092163    24319746    18646949    114409      18778265    163184      47492       0.995768    44950038    45141069    25744785    131411      25831392    182085      53750       0.992477    34234212    34493703    26242296    184649      26356392    240377      89667       
88      0.990780    22883783    23096733    17913845    107341      18035763    153064      45309       0.995372    43915960    44120151    25130881    132398      25225432    187336      54702       0.991888    35190956    35478757    27095841    200426      27222630    263038      98400       
96      0.988547    24690969    24977023    19468175    127869      19638497    187816      55785       0.996367    39213302    39356299    22552893    105175      22615929    141952      43184       0.990394    37801635    38168284    29034855    233399      29202421    317968      114514      
