### params -i65536 -r131072 -u80 / keep median of reps 3 of dur 1000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_pf2_stats                                                                     lpdquadtsx-bst_aravind_cas_pf2_stats                                                            lpdquadtsx-bst_aravind_tsx_pf2_stats                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999998    1191335     1191337     0           0           2           0           0           0.999998    2096638     2096643     0           0           5           0           0           0.999998    1677784     1677788     0           0           4           0           0           
8       0.999638    4633891     4635569     3060299     510         3061486     754         247         0.999874    8553016     8554098     3745400     606         3745988     855         245         0.999755    6274570     6276110     3632561     707         3633536     923         349         
16      0.999398    9099549     9105033     6123811     2209        6127614     2790        1100        0.999770    16426707    16430491    7465000     2758        7467215     3186        1141        0.999492    12336525    12342793    7681225     3549        7684938     4119        1985        
24      0.998857    14082109    14098227    7662474     5338        7676051     6418        1461        0.999649    25024880    25033661    10392570    8064        10398194    8934        2287        0.999201    19519881    19535479    11060579    9904        11070560    10892       4629        
32      0.997800    17238265    17276281    10369125    10365       10402183    12160       3163        0.999528    33759068    33775007    12579688    11063       12590570    12304       3816        0.998863    24605971    24633973    15198337    18314       15215752    19961       8940        
40      0.995086    21742475    21849838    11557250    12093       11647583    24618       4505        0.999379    36214474    36236979    15080121    12052       15093798    15538       5342        0.998199    29800701    29854468    14737411    19141       14774410    26840       9069        
48      0.994711    23566558    23691865    13580155    14875       13686006    27813       6518        0.999076    42854183    42893829    17552696    14685       17574002    26507       6518        0.997826    33477183    33550129    17572910    22491       17619029    38063       11255       
56      0.994772    25815739    25951410    15545668    18233       15657864    33227       8481        0.998830    48988694    49046071    20200015    21789       20229956    39226       9999        0.997580    34419565    34503051    18508813    25365       18557317    46278       14069       
64      0.995518    28633872    28762776    17887162    21081       17987992    38819       10336       0.998645    52294128    52365091    22518008    24322       22553375    47938       11980       0.997264    39013735    39120754    21691107    31470       21753134    59261       17201       
72      0.993380    30487585    30690767    18477467    26007       18634532    59516       12608       0.998813    58812104    58881995    26797199    29403       26837529    43735       15229       0.997225    42183495    42300877    24694284    40837       24760855    67360       24288       
80      0.993867    28324155    28498927    17056934    22847       17193096    50000       11457       0.998542    58059330    58144088    25983458    30011       26028422    53930       15875       0.997239    38107018    38212514    21663680    33530       21723645    58630       20431       
88      0.993314    32366688    32584538    20202506    29591       20367112    67756       15079       0.998779    45193824    45249074    18857327    18183       18887728    33758       9274        0.996739    45588051    45737208    26868800    46843       26950747    85207       28846       
96      0.994746    30879951    31043055    19141851    25631       19277159    40494       12933       0.998582    54905483    54983463    24273337    26075       24315695    47542       14155       0.997719    38718656    38807190    22716375    33695       22775208    42920       20476       
