### params -i65536 -r131072 -u10 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_0_stats                                                                       lpdquadtsx-bst_aravind_cas_0_stats                                                              lpdquadtsx-bst_aravind_tsx_0_stats                                                              
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       1.000000    390204      390204      5           0           5           0           0           1.000000    701455      701455      3           0           3           0           0           1.000000    526183      526183      5           0           5           0           0           
8       0.999717    2221389     2222018     1553597     1106        1553597     1125        610         0.999966    4026675     4026811     2810651     622         2810671     651         87          0.999828    3028994     3029514     2822101     1078        2822141     1101        457         
16      0.999878    4293457     4293982     3987207     1603        3987244     1691        400         0.999919    7910637     7911281     5557658     1995        5557789     2100        408         0.999763    5756732     5758096     5397815     3022        5397938     3146        1117        
24      0.999721    6622683     6624529     6132037     6091        6132099     6312        1563        0.999875    11089828    11091217    7808320     4442        7808528     4663        960         0.999691    8821167     8823896     8235578     6364        8235788     6588        2295        
32      0.999620    8217306     8220426     7624777     10972       7624885     11339       2645        0.999833    15126248    15128774    10540022    9157        10540408    9491        1806        0.999463    11272774    11278825    10592568    13395       10593035    13824       5155        
40      0.999584    10081065    10085265    9509549     13906       9509712     14470       3473        0.999775    19048490    19052775    13260734    14636       13261449    15233       2973        0.999366    14141716    14150690    13308576    19003       13309412    19732       7409        
48      0.999496    11426959    11432718    10582696    21102       10582924    21808       4825        0.999752    21925218    21930661    15404941    15962       15405956    16840       3550        0.999378    16357360    16367547    15161644    25520       15162760    26448       8143        
56      0.999476    12855211    12861955    11996814    26684       11997097    27585       5560        0.999767    24109877    24115504    16749760    31941       16750931    32906       3491        0.999453    17234159    17243591    15884150    30988       15885415    32039       7116        
64      0.999399    14334069    14342692    13323276    55636       13323687    56782       7066        0.999741    27641636    27648792    19416333    34009       19417932    35319       4247        0.999322    19897357    19910847    18644787    39868       18646575    41361       10209       
72      0.999380    16057998    16067961    15018101    62320       15018641    63799       7944        0.999714    28782801    28791024    20056182    63704       20058037    65176       4896        0.999282    21973703    21989497    20492036    68937       20494289    70700       11778       
80      0.999291    17409721    17422079    16326166    79543       16326774    81263       10030       0.999686    33296707    33307170    23442380    71345       23444826    73399       5963        0.999197    23880762    23899954    22361725    70604       22364456    72751       14314       
88      0.999234    17908250    17921980    16816488    79205       16817125    81051       11247       0.999654    33868433    33880144    23834605    67535       23837380    69649       6822        0.999157    25601981    25623575    23991828    94448       23994864    96860       16146       
96      0.998601    19312255    19339318    18132517    123519      18145094    125740      12265       0.999645    36194622    36207498    25491048    124441      25494107    126854      7404        0.999082    27766138    27791660    26045099    134704      26048859    137700      18766       
