### params -i1024 -r2048 -u10 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-ll_harris_cas_0                                                                      lpdquadtsx-ll_harris_tsx_0                                                                      lpdquadtsx-ll_lazy_0                                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999984    62357       62358       0           0           1           0           0           1.000000    19724       19724       0           0           0           0           0           0.999307    72070       72120       0           0           50          0           0           
8       0.982364    182874      186157      183442      6036        183533      6064        3164        0.931673    70414       75578       74497       8102        74497       8103        5163        0.943999    218631      231601      156758      18414       156970      18513       12659       
16      0.960623    392088      408160      405231      33249       405451      33323       15778       0.873074    116757      133731      133497      24068       133497      24075       16967       0.898092    384536      428170      299782      60202       300183      60414       43021       
24      0.945809    566727      599198      596704      65660       597196      65822       31817       0.820732    159291      194084      194038      45143       194039      45149       34786       0.850402    562463      661408      478500      128733      478964      129050      98164       
32      0.939952    662949      705301      702477      83364       703051      83585       41557       0.805108    192184      238706      238644      62477       238646      62494       46503       0.816310    648982      795019      587171      183653      587723      184005      145133      
40      0.925258    814716      880528      877752      114188      878662      114565      64525       0.784633    214014      272757      272691      75997       272693      76016       58722       0.798360    723012      905622      674617      229314      676310      229817      180414      
48      0.925257    887405      959090      955973      127283      957064      127681      70196       0.764445    226551      296360      296159      86665       296161      86684       69788       0.777363    769525      989917      748173      270770      749437      271267      218631      
56      0.927974    878006      946154      942842      121136      943924      121489      66713       0.752704    232167      308444      308367      94513       308371      94540       76246       0.766784    800105      1043455     793682      297832      794429      298404      242031      
64      0.915888    1004453     1096698     1093306     148939      1094636     149461      90393       0.722001    266443      369034      368955      120901      368961      120936      102550      0.746322    779498      1044453     803222      316796      803889      317332      263752      
72      0.911561    1048979     1150750     1147225     159148      1148785     159714      99645       0.708258    261998      369919      369836      125368      369846      125412      107867      0.716801    869491      1213016     948975      402581      950086      403100      341895      
80      0.913537    1008479     1103928     1100282     151702      1101838     152260      93335       0.695608    282510      406134      405988      140650      405992      140719      123551      0.710400    846620      1191751     934748      404126      935633      404772      343600      
88      0.909794    1085687     1193333     1189174     167026      1190979     167696      105171      0.695244    269175      387166      387075      135417      387089      135477      117917      0.722172    825858      1143575     891656      376761      892383      377304      316447      
96      0.908178    1148355     1264460     1260265     173654      1262375     174381      113268      0.683028    283275      414734      414644      148601      414653      148674      131377      0.699390    856078      1224035     966290      429105      967259      429767      366326      
