### params -i64 -r128 -u10 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-ll_harris_cas_0                                                                      lpdquadtsx-ll_harris_tsx_0                                                                      lpdquadtsx-ll_lazy_0                                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999998    1472743     1472746     0           0           3           0           0           1.000000    495100      495100      1           0           1           0           0           0.999985    2109618     2109649     0           0           31          0           0           
8       0.749300    2789257     3722483     3538281     930294      3687948     1000772     713081      0.597118    677836      1135179     1132898     477098      1133550     481287      452502      0.610338    1793154     2937971     2407966     1277733     2413748     1278731     1138037     
16      0.670267    3571584     5328603     4913852     1681594     5260352     1847102     1245011     0.520232    727178      1397795     1394702     692280      1396114     701070      660415      0.579854    2159838     3724798     3078452     1766475     3089362     1768543     1551982     
24      0.632050    4016939     6355409     5763649     1919608     6301703     2195479     1524545     0.476087    847415      1779958     1773242     996506      1776038     1011125     915128      0.560606    2396764     4275309     3556226     2106691     3573345     2109746     1858371     
32      0.595787    4468546     7500244     6683325     2403812     7431450     2782066     1905319     0.453022    875187      1931887     1924924     1106060     1928613     1125338     1033733     0.545325    2635940     4833701     4032614     2459822     4056508     2464109     2169580     
40      0.583522    4960971     8501768     7477663     2656786     8428096     3137909     2109241     0.445006    943937      2121180     2111797     1242553     2116763     1266784     1148046     0.535890    2879829     5373915     4482814     2787729     4514192     2794009     2456428     
48      0.580630    5137164     8847568     7711800     2693308     8773110     3213595     2128807     0.425427    983254      2311215     2299985     1392927     2306582     1421774     1292517     0.526808    2585034     4906980     4092695     2571787     4125256     2577973     2283199     
56      0.565015    5656907     10011967    8604905     3051568     9920412     3689176     2401945     0.423540    1002530     2367026     2356850     1409444     2363839     1443069     1323882     0.520644    3185572     6118528     5111097     3259828     5156091     3268435     2879355     
64      0.556688    6059977     10885765    9229248     3169125     10797710    3925988     2500463     0.415739    1004093     2415198     2403623     1456689     2411671     1491725     1368021     0.513530    3199693     6230784     5203044     3345566     5252906     3355157     2971638     
72      0.549824    6263469     11391770    9585116     3313310     11297875    4114350     2614502     0.411114    1064958     2590422     2577622     1564009     2587181     1606302     1473612     0.508554    3052385     6002086     5017880     3250027     5068109     3259719     2889780     
80      0.548355    6538199     11923293    9911741     3278797     11836222    4159789     2579621     0.406781    1090759     2681441     2667339     1631512     2678001     1676748     1534784     0.505781    2941522     5815799     4860617     3167917     4912878     3177772     2812161     
88      0.540663    6616088     12236991    10130566    3424070     12142273    4339730     2693536     0.402764    1134799     2817526     2801747     1718480     2813966     1769169     1619819     0.503734    2623892     5208888     4353307     2845391     4402439     2854469     2526786     
96      0.541207    6729897     12434967    10252439    3418285     12338908    4342901     2693985     0.401615    1133685     2822817     2806517     1726446     2819088     1777222     1625785     0.503062    3288304     6536579     5456449     3573856     5522362     3586111     3170107     
