### params -i16384 -r32768 -u20 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-sl_herlihy_0_stats                                                                   lpdquadtsx-sl_fraser_cas_0_stats                                                                lpdquadtsx-sl_fraser_tsx_0_stats                                                                lpdquadtsx-sl_pugh_0_stats                                                                      
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999269    1524520     1525635     1           0           1116        0           0           1.000000    1920144     1920144     7           0           7           0           0           1.000000    1318350     1318350     1           0           1           0           0           0.999776    2312571     2313090     4           0           523         0           0           
8       0.989147    7887693     7974236     3920287     806167      3926209     808837      77951       0.997639    10468759    10493534    5985348     35155       5992649     39895       12734       0.997017    7144276     7165649     3323759     24806       3331365     29414       9159        0.975966    12025231    12321364    4153295     1187093     4154550     1187437     294534      
16      0.981633    14098132    14361914    7136303     1568461     7152065     1575007     241474      0.994735    19373766    19476311    11177999    139431      11206448    157236      56291       0.993526    12937431    13021729    6059769     91983       6088169     109550      38331       0.971302    21224143    21851229    7529751     2232540     7533398     2233471     622508      
24      0.976271    20113850    20602741    10279313    2334079     10307318    2344647     450318      0.992657    28171855    28380242    16002149    284392      16062462    322728      109738      0.990680    18632968    18808263    8758825     180140      8820998     217366      75896       0.968807    31187467    32191609    11154438    3332290     11161887    3334117     994866      
32      0.970189    26082996    26884445    13533799    3252050     13576951    3266117     744230      0.990315    35010698    35353088    19989478    441963      20086531    500852      186448      0.987626    23637475    23933636    11162113    291859      11266892    353214      130027      0.964574    38947665    40378117    14188963    4400664     14202340    4404311     1413428     
40      0.965794    28619811    29633442    14863528    4284298     14923984    4308245     929228      0.988506    39828043    40291153    22665690    563079      22798706    638451      254722      0.985279    27698021    28111862    13177115    385273      13330428    472296      173505      0.959685    46482949    48435652    17289215    5562595     17312515    5569750     1922248     
48      0.961085    32204346    33508324    17011204    4969120     17078622    4995132     1210548     0.986740    46578038    47203989    27058554    721567      27255082    832604      318386      0.983555    30256079    30761954    14389428    452595      14582193    555209      210496      0.956559    51398751    53732955    19352418    6376591     19381442    6386418     2295353     
56      0.957096    32957452    34434844    17169252    5697090     17263341    5736602     1343791     0.985449    50138608    50878927    29290610    812550      29535923    946470      361086      0.981606    33449602    34076411    16027859    534556      16276026    664110      249088      0.953678    53978564    56600386    20414576    6837298     20460295    6851925     2561476     
64      0.952470    36070588    37870572    19044400    6377003     19147469    6418049     1655869     0.983656    56138923    57071727    33006414    992734      33325005    1164503     442444      0.979763    35296003    36025055    16940168    598366      17231271    746621      289694      0.951273    57860909    60824743    22179571    7507338     22229180    7524117     2897446     
72      0.948903    40370062    42543933    21261839    7225869     21377297    7272664     2011618     0.982633    55334204    56312156    32479905    1004655     32819166    1183027     460319      0.978359    38023155    38864201    18335654    669297      18681524    840071      324402      0.948590    61765459    65112943    23855341    8188967     23919191    8210745     3261856     
80      0.945028    40899845    43278968    21662412    7668173     21783064    7718011     2208633     0.981545    60268968    61402169    35529099    1126608     35937058    1334980     516870      0.976323    39876379    40843418    19325743    740727      19730422    940397      362690      0.946681    63517585    67095023    24774116    8561569     24843296    8586448     3483379     
88      0.943175    41965266    44493612    21685575    8006720     21822599    8064167     2333875     0.980157    64604524    65912390    38192396    1269536     38672988    1512982     583828      0.974973    42738812    43835902    20824407    814078      21297257    1045620     392698      0.944929    69398086    73442672    27302291    9491603     27382948    9518890     3936642     
96      0.938879    43529796    46363593    22912811    8738746     23058656    8804793     2621905     0.979867    65390870    66734417    38660738    1286005     39164770    1533243     592277      0.975007    40296628    41329565    19601553    768877      20041077    988707      373583      0.943103    63933059    67790111    25289990    8883566     25383033    8914254     3733321     
