### params -i1024 -r2048 -u20 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-ll_harris_cas_0_stats                                                                lpdquadtsx-ll_harris_tsx_0_stats                                                                lpdquadtsx-ll_lazy_0_stats                                                                      lpdquadtsx-ll_pugh_0_stats                                                                      
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999992    120844      120845      2           1           2           1           1           1.000000    36171       36171       1           0           1           0           0           0.999329    142978      143074      0           0           96          0           0           0.999644    143114      143165      0           0           51          0           0           
8       0.981348    462636      471429      465539      17024       465633      17068       8655        0.917549    126151      137487      137167      16161       137167      16165       11332       0.943922    444526      470935      321035      35408       321585      35536       25731       0.943489    478667      507337      346284      39178       346884      39267       27981       
16      0.963346    796436      826739      819000      63290       819300      63443       29850       0.872116    219386      251556      251417      45040       251417      45056       32154       0.897142    817254      910953      640661      123516      641641      123916      92319       0.908300    762374      839342      587540      102044      588194      102200      76158       
24      0.947414    1123120     1185459     1181109     116160      1181792     116540      61276       0.833124    312010      374506      374245      92094       374247      92146       62442       0.863751    1097075     1270129     913339      227075      914430      227573      171465      0.874012    1121028     1282623     916315      219134      917091      219448      160505      
32      0.939487    1368057     1456175     1450753     170567      1451767     171115      86556       0.791414    374160      472774      472573      129856      472583      129920      98540       0.831337    1388194     1669833     1225717     365385      1226728     366196      279817      0.859673    1315477     1530206     1103725     291158      1104423     291582      213607      
40      0.929292    1586571     1707290     1699691     218777      1701122     219569      118496      0.771662    410703      532232      531946      162229      531959      162331      121414      0.795333    1513905     1903485     1427949     480005      1429815     480702      387017      0.831730    1457791     1752722     1281124     383534      1283596     384022      291971      
48      0.924200    1783231     1929485     1923105     239148      1925061     240145      143301      0.756566    442704      585149      584296      186560      584307      186663      142331      0.776453    1618958     2085070     1581636     569543      1582586     570501      464204      0.808649    1517697     1876831     1387143     447830      1393123     448331      352653      
56      0.917460    1950897     2126411     2119745     268147      2122164     269367      171875      0.738957    468462      633950      633639      211741      633663      211868      165337      0.778646    1645417     2113178     1599062     578228      1600115     579330      465606      0.799439    1597021     1997677     1492524     501014      1493477     501484      399233      
64      0.917278    2004707     2185496     2178479     275760      2181011     277020      176997      0.709797    508759      716767      716456      249258      716485      249442      207795      0.772084    1665870     2157629     1640189     603530      1641378     604659      489441      0.780464    1699063     2176990     1641975     589609      1643421     590320      475770      
72      0.918205    1960017     2134618     2127361     272320      2129907     273561      170814      0.704072    523075      742928      742595      264258      742619      264422      219665      0.743364    1730008     2327270     1799642     715523      1800729     716542      595156      0.772300    1674124     2167713     1642950     605584      1644377     606183      491563      
80      0.917752    1997044     2176018     2165498     276002      2168058     277235      175181      0.697025    516074      740395      740105      267118      740127      267304      224113      0.739708    1727523     2335411     1807562     728134      1808978     729377      605229      0.739111    1830107     2476091     1914849     768720      1916406     769268      643879      
88      0.913444    2092280     2290540     2282598     297227      2285485     298674      193926      0.680303    556201      817578      817215      304826      817255      305037      261126      0.719420    1811689     2518262     1972100     835834      1973618     837178      703711      0.734013    1851838     2522894     1957493     799028      1959384     799794      668399      
96      0.913808    2073289     2268846     2261024     298756      2263928     300207      191202      0.682219    532710      780849      780505      290356      780539      290561      247900      0.731090    1665257     2277772     1771051     731746      1772623     732980      609709      0.733217    1863655     2541752     1971871     807701      1973630     808394      675645      
