### params -i16384 -r32768 -u10 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-sl_herlihy_0_stats                                                                   lpdquadtsx-sl_fraser_cas_0_stats                                                                lpdquadtsx-sl_fraser_tsx_0_stats                                                                lpdquadtsx-sl_pugh_0_stats                                                                      
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999259    798078      798670      1           0           593         0           0           1.000000    1106689     1106689     0           0           0           0           0           1.000000    674538      674538      0           0           0           0           0           0.999787    1230310     1230572     1           0           263         0           0           
8       0.988121    4830577     4888651     2435724     546549      2438996     548181      53170       0.997276    6484417     6502131     3789184     25127       3794445     28483       9097        0.996644    4255930     4270263     2026090     16557       2031143     19668       6169        0.973363    7146582     7342155     2516709     757881      2517355     758118      194690      
16      0.980030    8353595     8523816     4300630     1041742     4308508     1045262     158823      0.994007    11602608    11672563    6763497     101942      6781646     113591      40157       0.992579    7736167     7794004     3711862     63355       3731089     75121       26844       0.969369    12678978    13079626    4588970     1405992     4590731     1406392     398487      
24      0.974260    11712372    12021808    6105702     1531149     6119372     1537058     289857      0.991575    16612963    16754115    9781586     187314      9822883     212430      74739       0.989195    11134349    11255965    5370003     125683      5411693     150687      54922       0.966658    18089523    18713460    6643716     2034708     6646483     2035406     620472      
32      0.968973    14576448    15043196    7667522     2087687     7688357     2096683     436917      0.989631    19551074    19755916    11481254    257198      11543695    291561      108038      0.986648    14090344    14281030    6840806     184733      6910891     225365      79969       0.962294    22734116    23624924    8517943     2703158     8522861     2704499     884549      
40      0.963401    16936301    17579700    9046033     2557789     9071351     2568036     607834      0.986991    24012185    24328668    14252950    378562      14349586    431832      166577      0.983723    16196021    16464003    7901483     246793      8001880     301338      113040      0.957937    26612499    27781066    10124826    3321556     10133147    3324172     1157630     
48      0.958843    18908821    19720456    10176506    3159442     10209001    3173741     764841      0.985421    26775081    27171203    15996346    447984      16124988    518209      197255      0.981425    18683776    19037388    9192004     304348      9334094     380553      135317      0.953911    28664538    30049502    11036360    3766831     11049193    3771014     1367948     
56      0.953001    20741872    21764799    11309403    3731088     11346581    3747545     969292      0.983919    29604634    30088476    17730999    523826      17892824    608163      237680      0.979487    19930669    20348067    9833241     347230      10002769    433879      161221      0.950868    30601535    32182730    11923248    4130635     11937948    4135705     1561425     
64      0.948845    22184927    23380979    12197966    4129008     12240600    4148257     1134169     0.982286    32385758    32969797    19513807    608119      19718621    712808      274536      0.977280    22060471    22573341    10941623    410405      11155987    517572      191339      0.947388    35251510    37209181    13980317    4929747     13999923    4936456     1931356     
72      0.946083    23808860    25165708    12625683    4581965     12677282    4605947     1281267     0.981247    33686886    34330708    20329037    650236      20560437    765087      297571      0.975766    22969295    23539756    11413526    438942      11657578    556808      208543      0.945490    34277422    36253603    13575679    4822487     13606098    4831760     1936489     
80      0.939082    24877400    26491183    13930615    5177036     13984110    5202359     1534965     0.979609    35472701    36211081    21465673    723744      21736937    857898      332962      0.973724    24493728    25154704    12235430    488052      12525796    627135      231527      0.943714    37811932    40067160    15185955    5381222     15214577    5390743     2217085     
88      0.937499    24440169    26069543    13586565    5194336     13649679    5221490     1539106     0.978252    37545959    38380680    22798561    795060      23112140    951124      365078      0.972236    24074709    24762199    12027767    490531      12329829    636928      239031      0.941829    36238947    38477202    14637548    5218338     14678630    5229160     2186351     
96      0.930981    26050867    27982171    14764016    5822163     14835226    5856209     1826048     0.977517    36731450    37576278    22275654    780675      22598516    939583      363058      0.970728    24906595    25657650    12474550    533378      12804452    693879      260652      0.940693    35539866    37780521    14420105    5202671     14450746    5213253     2199432     
