### params -i65536 -r131072 -u80 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-ht_lazy_0_stats                                                                      lpdquadtsx-ht_harris_0_stats                                                                    lpdquadtsx-ht_java_0_stats                                                                      lpdquadtsx-ht_copy_0_stats                                                                      lpdquadtsx-ht_clht_0_stats                                                                      
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999948    20221871    20222929    1182        0           2240        0           0           0.999916    18347957    18349491    1590        1534        1590        1534        1534        1.000000    19615418    19615419    138         1           138         1           1           0.999724    13299067    13302735    6437        0           10105       0           0           1.000000    21150631    21150631    59          0           0           0           0           
8       0.997104    47169278    47306259    18957970    239637      18974257    241298      119033      0.999896    41824541    41828904    21823146    6476        21823835    7624        2526        0.929290    28208309    30354672    14423453    884698      15811381    1315457     327676      0.992669    25840930    26031760    19940467    532869      19976212    535599      152355      0.999998    127347761   127347980   230430      0           3           0           0           
16      0.996643    91467256    91775340    34882022    608811      34919101    610891      268925      0.999821    88608258    88624077    39336092    19518       39339147    24392       7890        0.858472    45286113    52752018    26785456    3053511     31474316    4489735     1340821     0.990638    52496194    52992297    36898947    1351996     36993080    1355919     398047      0.999818    119809915   119831766   46549820    825         6624        857         231         
24      0.995625    146306183   146949065   50113646    1054784     50319392    1061532     430388      0.999731    122091028   122123818   58953660    40426       58960010    51501       15365       0.805664    64868016    80514948    36532768    5711242     46663342    8623582     2604018     0.987525    72964435    73886145    56776395    2779963     56946756    2787151     744161      0.999660    159780812   159835104   75228510    2564        21724       2659        916         
32      0.994526    173277493   174231233   63773379    1613907     64193285    1631000     516741      0.999663    142216966   142264856   74495433    57958       74505709    74320       21252       0.745049    71999900    96637823    46555763    7999266     62997423    12489967    3705562     0.981274    94132585    95928959    67683161    3910728     68488685    3952620     948958      0.999546    182657639   182740630   95252936    5323        38341       5452        1894        
40      0.994380    199670011   200798423   81343581    2559886     81706187    2581309     744383      0.999625    172322375   172387060   85989635    74437       86005095    96237       27425       0.705438    77131959    109339152   50761953    9394867     72909056    14782811    4672146     0.979023    105786270   108052868   86311687    6451701     87019580    6502530     1507876     0.999396    205965949   206090490   115735904   8132        62176       8289        2958        
48      0.993531    217301215   218716138   84976047    3118742     85672666    3165368     671678      0.999539    187939512   188026123   101741153   103277      101761283   134728      35030       0.661126    79446466    120168441   56676965    10953246    85140226    17689095    5522865     0.972385    113166489   116380288   90374645    8166039     92002071    8344251     1408161     0.999293    228752851   228914784   128732511   11362       83527       11641       4048        
56      0.993410    231138494   232671887   96726291    4198363     97375534    4243263     839250      0.999498    208036298   208140711   113395107   136783      113421627   173980      40696       0.611563    73080197    119497492   52137106    10191060    86104485    17357080    5283896     0.969612    124081445   127970244   101862158   10351508    103601639   10590580    1910246     0.996837    234587766   235332158   134123703   12940       102184      13585       4700        
64      0.993198    222116066   223637217   93107694    4532856     93791700    4591564     778437      0.999429    208167382   208286395   116486236   220036      116514691   262574      48020       0.586923    67025380    114197941   51157866    9735105     85697887    17291760    5075885     0.968493    93501078    96542895    69467045    7654437     70709545    7924857     1528897     0.993175    231354925   232944807   140166419   13661       121659      14787       4898        
72      0.992790    287695612   289784944   125941796   7078585     126706752   7136738     1266223     0.999421    215380239   215504922   116177793   396946      116211859   440930      46633       0.541771    38070779    70271018    27313306    3162400     52406115    8621247     1648583     0.965722    104556525   108267746   81218949    10033152    82321494    10342217    2299611     0.987808    232437344   235306267   148147958   14089       145897      15893       4963        
80      0.992661    261793059   263728599   114166107   7048505     114952164   7114490     1083498     0.999295    255342811   255522875   147314584   292329      147360516   354935      71526       0.519693    34530535    66444160    25471889    2782796     50016591    8639442     1512277     0.971124    78759980    81101848    54405346    6276793     55084049    6460113     1479845     0.983587    231562296   235426338   152622590   14615       164966      17183       5045        
88      0.992554    163596973   164824199   71097230    4579945     71641350    4639449     623602      0.999267    258176266   258365750   148872550   483205      148922690   548794      73755       0.469214    28626404    61009223    22222348    2325096     46932819    8625835     1371609     0.966768    62062132    64195476    44427013    5619298     45066283    5862030     1251342     0.978751    231232882   236252975   157074808   15097       190614      18653       5182        
96      0.996452    24127337    24213243    9937726     200384      9978165     210126      35725       0.999202    276934245   277155507   160084325   524011      160144759   599601      85238       0.460934    27294526    59215736    21541996    2235836     45388788    8903574     1406680     0.987964    13801389    13969532    8971695     549591      9029836     561219      98374       0.973791    231717129   237953570   160451854   15632       212165      20137       5316        
