### params -i16384 -r32768 -u20 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_0_stats                                                                       lpdquadtsx-bst_aravind_cas_0_stats                                                              lpdquadtsx-bst_aravind_tsx_0_stats                                                              
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       1.000000    922791      922791      8           0           8           0           0           1.000000    1516107     1516107     4           0           4           0           0           1.000000    1178911     1178911     7           0           7           0           0           
8       0.999612    4870052     4871940     4311365     4675        4311453     5102        1373        0.999807    8665049     8666720     5846889     3514        5847339     3967        768         0.999488    6587297     6590672     5795100     6397        5795664     6848        2360        
16      0.999244    9486381     9493561     8333366     13943       8333926     15628       4935        0.999580    16527443    16534383    10873759    14273       10875451    15968       3553        0.999085    12070865    12081925    10543552    19018       10545512    20768       7350        
24      0.998823    13447357    13463203    11787216    32778       11788272    36438       11130       0.999368    23512883    23527746    15394173    28044       15398016    31545       7519        0.998650    17803730    17827805    15516212    42497       15520952    46466       15366       
32      0.998398    17632793    17661091    15538165    57084       15540183    63473       19891       0.999165    30582572    30608128    19708123    49326       19715102    55514       12389       0.998382    23445861    23483853    19643036    69532       19651447    76292       22821       
40      0.997982    21454070    21497457    18937362    87290       18940412    97068       30559       0.999013    38411883    38449830    24731539    65522       24742282    74749       17977       0.997965    27931395    27988344    24150098    88024       24162466    98573       34032       
48      0.997907    23163806    23212398    20006521    109334      20010475    120900      33072       0.998942    43593302    43639461    28060980    76939       28075118    89078       19882       0.997649    32556384    32633114    28261755    113701      28279044    128485      44657       
56      0.997441    25856257    25922581    22178158    149951      22188091    165234      41108       0.998707    49874010    49938569    32353622    106076      32372862    122781      28614       0.997379    37901242    38000853    32538894    163986      32562676    183719      56096       
64      0.997339    28321412    28396973    24864570    175968      24870837    194377      50885       0.998565    54124251    54202013    35449723    134078      35473810    155461      32292       0.997039    41711740    41835596    36038283    198992      36067841    222536      70754       
72      0.996975    31153597    31248128    27630680    217052      27638728    240371      63164       0.998394    60710727    60808396    39696823    186770      39727414    212690      41158       0.996680    45108527    45258796    39369180    257122      39404628    287040      84903       
80      0.996730    34726052    34839964    30677690    280542      30687497    308826      75821       0.998309    61414570    61518564    40082715    233311      40115397    260973      43650       0.996381    47936570    48110673    42047630    307169      42088983    341360      98559       
88      0.996410    35068446    35194779    31266923    315297      31278089    346298      84166       0.998084    65406559    65532113    43173218    248821      43211855    281689      54049       0.996271    48607947    48789864    42647420    321041      42691189    356992      102197      
96      0.996082    38643312    38795326    34190279    423601      34203324    460556      102014      0.997950    73920612    74072427    48917856    348417      48966373    388637      63078       0.995870    50464376    50673664    44282750    393797      44332564    434458      118813      
