### params -i8192 -r16384 -u10 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-ll_harris_cas_0                                                                      lpdquadtsx-ll_harris_tsx_0                                                                      lpdquadtsx-ll_lazy_0                                                                            
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       1.000000    12354       12354       0           0           0           0           0           1.000000    1403        1403        0           0           0           0           0           0.998981    12747       12760       0           0           13          0           0           
8       0.996627    30728       30832       22593       181         22637       182         59          0.988536    7243        7327        7323        167         7323        167         84          0.982392    31857       32428       16009       329         16365       343         201         
16      0.994999    44369       44592       36262       729         36389       729         96          0.975758    11874       12169       12169       475         12169       475         295         0.984107    46998       47757       26290       806         26547       827         481         
24      0.991357    58266       58774       50375       1059        50575       1061        306         0.968970    16394       16919       16919       938         16919       938         525         0.981826    61208       62341       36012       1500        36351       1532        762         
32      0.987973    69744       70593       62105       1442        62400       1444        552         0.968441    20499       21167       21167       1306        21167       1306        668         0.980748    69385       70747       41927       2177        42101       2226        1139        
40      0.990244    80593       81387       73044       1910        73186       1911        651         0.959201    23440       24437       24437       1711        24437       1711        997         0.977087    83537       85496       51687       3199        51949       3253        1643        
48      0.991065    84967       85733       76850       2281        76962       2283        652         0.958746    26331       27464       27464       1969        27464       1969        1133        0.975083    85546       87732       53324       3547        53603       3591        1863        
56      0.990567    89573       90426       82213       2214        82228       2220        832         0.961370    26828       27906       27903       2076        27903       2077        1077        0.972194    96780       99548       61337       4712        61551       4769        2497        
64      0.988164    103109      104344      96032       2903        96144       2908        1118        0.954963    28816       30175       30175       2488        30175       2488        1359        0.973234    99666       102407      63331       4502        63478       4546        2550        
72      0.988523    103447      104648      96377       3030        96449       3039        1120        0.953169    30082       31560       31560       2532        31560       2532        1478        0.968468    111708      115345      72139       5739        72378       5786        3351        
80      0.986323    112933      114499      106154      3486        106296      3490        1420        0.947038    31990       33779       33779       3023        33779       3023        1789        0.969762    111862      115350      72203       4946        72378       4984        3275        
88      0.988360    106392      107645      99416       3028        99444       3029        1224        0.949838    32001       33691       33690       2824        33690       2824        1690        0.966729    115180      119144      74684       4995        74911       5031        3701        
96      0.987777    114675      116094      107867      3369        107892      3374        1389        0.947200    33116       34962       34962       3090        34962       3090        1846        0.966023    120977      125232      78906       5542        79138       5564        4001        
