### params -i1024 -r2048 -u10 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-sl_herlihy_0_stats                                                                   lpdquadtsx-sl_fraser_cas_0_stats                                                                lpdquadtsx-sl_fraser_tsx_0_stats                                                                lpdquadtsx-sl_pugh_0_stats                                                                      
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       0.999561    1741657     1742422     11          0           776         0           0           1.000000    2271485     2271485     12          0           12          0           0           1.000000    1523886     1523886     0           0           0           0           0           0.999970    2812167     2812251     14          0           98          0           0           
8       0.885923    6396265     7219890     4085464     1667287     4097276     1670372     808728      0.964301    9950127     10318492    5543497     425988      5663674     499652      174524      0.955566    6788764     7104443     3023754     283690      3150896     359566      112661      0.913698    9952155     10892171    4575621     1668383     4582236     1670188     931596      
16      0.841805    8495811     10092378    5986533     2729401     6015737     2737564     1559200     0.929195    14957761    16097548    8867636     1154975     9219811     1375169     567418      0.913609    10001152    10946860    4858980     742351      5222004     962265      362770      0.881894    14356550    16279229    7345572     2986485     7362443     2991706     1900587     
24      0.819977    10521272    12831183    7710372     3744108     7763848     3760269     2240274     0.904006    19064905    21089359    11799132    1880940     12461060    2289421     954045      0.884721    13102740    14810023    6643318     1229014     7284643     1623475     671497      0.873158    18550641    21245460    9545699     4063325     9584513     4076455     2642875     
32      0.795992    11607444    14582371    8964988     4646119     9041660     4670615     2873759     0.885305    22054338    24911560    14007117    2470946     14977665    3049560     1308060     0.860965    14779936    17166701    7930084     1581825     8890125     2160289     848260      0.845033    19898609    23547731    11336683    5194430     11385266    5211596     3583373     
40      0.778826    12509817    16062404    10011856    5436892     10111400    5469572     3420363     0.869694    24114452    27727499    15682868    2949215     16930621    3681538     1632971     0.839884    16402068    19528971    9112143     1962710     10381512    2696406     1123838     0.832666    21285272    25562803    12628248    5968877     12689974    5990990     4193692     
48      0.761500    13110773    17217031    10848322    6246969     10972231    6290370     3938948     0.857366    25535882    29784121    17003143    3296140     18581277    4184396     1781849     0.825738    16822748    20372989    9580743     2107861     11094884    2958039     1185922     0.821343    22843834    27812781    14014694    6814767     14091787    6842957     4863664     
56      0.746747    13514165    18097383    11620622    6734299     11766070    6781033     4391036     0.846540    26731074    31576875    18057040    3615458     19910015    4643317     1964967     0.811438    17768319    21897311    10369577    2340591     12168562    3337937     1332661     0.813558    22701393    27903853    14183092    7019019     14276242    7054839     5073490     
64      0.784143    18327551    23372725    12236512    7493401     12404380    7552725     4817982     0.836019    28011001    33505233    19318362    3936201     21509581    5140556     2098658     0.799129    18719353    23424691    11184704    2546776     13321921    3702230     1412667     0.804618    24989123    31057120    16017063    8072611     16136462    8118922     5902287     
72      0.740984    15443944    20842471    12739602    7951789     12926574    8016373     5146971     0.829774    28988390    34935294    19924062    4122184     22280916    5343205     2369029     0.790475    19097245    24159191    11536702    2650981     13882869    3884154     1482606     0.797193    25533258    32028970    16761747    8576860     16893441    8627643     6313235     
80      0.718305    14237462    19820929    12880787    8271351     13078339    8342469     5314797     0.821929    29283944    35628314    20458951    4298221     23054106    5654886     2392550     0.777993    20036840    25754512    12354991    2879136     15056228    4278137     1617434     0.791884    23765649    30011528    15850059    8208808     15978401    8259354     6066991     
88      0.858185    32169389    37485397    11947511    7727745     12145446    7797367     5048451     0.814295    30381116    37309724    21447940    4518501     24390897    6019821     2484331     0.775475    19824624    25564506    12218337    2858259     14930912    4242306     1643260     0.786702    24307073    30897444    16437219    8597258     16576590    8651666     6396592     
96      0.889403    37982472    42705591    10521407    6883841     10706235    6949506     4472626     0.810937    29949510    36931985    21204240    4503943     24168801    6008420     2513437     0.766598    20045434    26148551    12528739    2965911     15442201    4449074     1706492     0.782542    24360206    31129575    16670300    8777419     16818607    8836700     6561781     
