### params -i1024 -r2048 -u40 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-ll_harris_cas_0_stats                                                                lpdquadtsx-ll_harris_tsx_0_stats                                                                lpdquadtsx-ll_lazy_0_stats                                                                      lpdquadtsx-ll_pugh_0_stats                                                                      
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       1.000000    229608      229608      0           0           0           0           0           1.000000    73141       73141       0           0           0           0           0           0.999550    284015      284143      0           0           128         0           0           0.999755    281567      281636      0           0           69          0           0           
8       0.983501    870505      885108      876974      28668       877128      28779       14338       0.924806    263627      285062      284660      30369       284663      30387       21414       0.945206    947463      1002388     682919      74456       684113      74792       53395       0.948732    933533      983980      670190      70425       671260      70584       49218       
16      0.965560    1552700     1608082     1599052     122932      1599691     123425      54250       0.878900    453477      515960      515569      87747       515581      87830       62388       0.914332    1671698     1828327     1272222     223890      1273937     224641      154163      0.915524    1591983     1738877     1212063     201681      1213235     202002      145401      
24      0.954492    2121013     2222138     2211904     195492      2213223     196450      98848       0.845380    625668      740103      739261      167770      739285      167941      114240      0.876683    2215435     2527064     1806912     419822      1808110     420835      309418      0.885316    2170112     2451228     1742961     381955      1743818     382299      279915      
32      0.943186    2757888     2924014     2909600     315814      2911640     317404      162496      0.814519    735570      903073      901989      243543      902028      243786      167221      0.856048    2711113     3167011     2289008     624917      2290360     626308      453155      0.854360    2674253     3130126     2267538     601801      2268393     602300      454519      
40      0.938111    3081484     3284774     3266653     379659      3269367     381705      198530      0.792670    836062      1054742     1053457     301379      1053506     301697      218313      0.825802    2917336     3532730     2593509     790526      2601068     792121      606240      0.834416    2966294     3554933     2598505     765786      2602211     766480      584239      
48      0.926694    3524002     3802766     3784636     451540      3788348     454438      272154      0.775192    891903      1150557     1149236     348151      1149309     348550      258182      0.812972    3110077     3825565     2839445     912734      2841264     914645      711758      0.824720    2971843     3603459     2641199     803682      2651227     804393      620877      
56      0.927657    3495101     3767667     3748335     452297      3752233     454921      266044      0.757571    939328      1239920     1238553     394903      1238625     395386      300037      0.797328    3206184     4021159     3014069     1025384     3016268     1027193     810967      0.804710    3256511     4046814     3011926     999088      3014410     1000180     786727      
64      0.922792    3823338     4143228     4123672     498591      4128404     501810      311939      0.732906    980358      1337631     1336242     443364      1336330     443932      356617      0.804148    3006709     3738999     2787716     931953      2789884     933932      728143      0.794614    3378880     4252226     3184312     1093846     3186902     1094970     869632      
72      0.920859    3982354     4324609     4302565     532021      4307842     535702      333297      0.727651    994557      1366805     1365472     461961      1365575     462554      371552      0.756317    3407094     4504849     3457679     1331604     3460141     1333905     1092992     0.776710    3439335     4428082     3348675     1220340     3351780     1221729     984253      
80      0.913353    4300711     4708706     4686621     595695      4693125     600169      397017      0.712834    1070208     1501343     1500001     515968      1500123     516732      430249      0.760184    3351475     4408767     3371335     1294781     3374430     1297660     1051318     0.768563    3549935     4618925     3508187     1312223     3511603     1313612     1064185     
88      0.913102    4367588     4783242     4760220     616232      4766917     620866      404323      0.712858    1005885     1411059     1409645     497459      1409756     498094      404428      0.743330    3428917     4612911     3561811     1430154     3565149     1432919     1177891     0.757873    3448950     4550829     3482542     1340998     3486168     1342377     1096874     
96      0.912098    4394024     4817491     4793802     631267      4801146     636150      411240      0.684000    1148395     1678940     1676498     627306      1676701     628202      529446      0.742629    3054048     4112484     3175720     1281702     3179114     1284185     1052559     0.745483    3654960     4902808     3776385     1506820     3782594     1508640     1239819     
