### params -i1024 -r2048 -u10 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_0_stats                                                                       lpdquadtsx-bst_aravind_cas_0_stats                                                              lpdquadtsx-bst_aravind_tsx_0_stats                                                              
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       1.000000    1204370     1204370     2           0           2           0           0           1.000000    1835634     1835634     7           0           7           0           0           1.000000    1471955     1471955     10          0           10          0           0           
8       0.991503    4863796     4905480     4573028     66859       4574475     73025       34071       0.996976    8759001     8785564     6165895     46614       6171892     52549       14631       0.993220    6353858     6397233     5967777     71422       5973810     77814       30950       
16      0.982002    9295174     9465537     8550457     316317      8556861     342274      138002      0.993908    15756968    15853553    10685457    209480      10707069    230558      53895       0.985953    10950936    11106951    10270711    261083      10293549    283826      110434      
24      0.973470    12730142    13077075    11883005    627323      11896371    680375      280515      0.990053    21947121    22167615    15229264    435586      15274702    480827      129815      0.981229    16357595    16670509    14857297    572046      14912246    621336      208675      
32      0.966519    15591694    16131802    14902464    930076      14924579    1013586     434483      0.987319    27966943    28326162    19265886    702696      19342839    775189      209773      0.973018    20534484    21103921    19138444    923545      19228930    1007845     394651      
40      0.958833    18635185    19435269    17873557    1364708     17909175    1491213     637961      0.983012    33186638    33760161    23582076    975359      23698690    1089470     342798      0.965753    25661538    26571525    24005533    1430246     24154090    1568244     623432      
48      0.954724    20520133    21493266    19677145    1703145     19722402    1853739     777282      0.980547    38583046    39348496    27133586    1302597     27296224    1455124     450285      0.962774    28783875    29896813    26766159    1754188     26961497    1924695     747093      
56      0.950369    22143078    23299459    21565259    1961277     21620288    2153732     908897      0.976694    42193149    43199955    30309397    1575496     30511405    1771343     608951      0.954115    32064393    33606424    30354217    2237404     30603069    2463789     1066794     
64      0.941317    24057090    25556843    23976434    2241200     24047233    2478094     1192060     0.974407    44076679    45234374    32116841    1686208     32350563    1920498     689683      0.949168    36318093    38263073    34320075    2812457     34648976    3102307     1326229     
72      0.934446    26222326    28061909    26241514    2714061     26332439    2994678     1468041     0.971056    48909822    50367657    35846038    2066483     36140576    2357306     872474      0.943155    38354227    40665860    36497293    3220456     36887272    3565976     1576134     
80      0.929665    28277368    30416737    28539689    3078317     28648015    3407758     1701602     0.968132    53860380    55633310    39646834    2484665     40008316    2836492     1059621     0.940949    39524969    42005419    37679537    3439803     38095183    3803466     1701141     
88      0.924245    29234550    31630732    29300257    3430708     29443158    3811221     1872768     0.965822    54415133    56340778    40133801    2668063     40526072    3043804     1157633     0.931639    43071366    46231826    41390754    4188251     41913290    4649618     2176557     
96      0.920846    30641533    33275425    30984164    3770786     31120826    4192539     2075477     0.965383    54025468    55962721    39924214    2678723     40322243    3055912     1162035     0.932241    40985579    43964592    39427976    3957845     39911341    4380861     2072632     
