### params -i65536 -r131072 -u40 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       lpdquadtsx-bst_tk_0_stats                                                                       lpdquadtsx-bst_aravind_cas_0_stats                                                              lpdquadtsx-bst_aravind_tsx_0_stats                                                              
#cores  commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   commit_rate commits     1st_trial   2nd_trial   3rd_trial   1st_abort   2nd_abort   3rd_abort   
1       1.000000    1295635     1295635     6           0           6           0           0           1.000000    2597065     2597065     16          0           16          0           0           1.000000    1904897     1904897     11          0           11          0           0           
8       0.999915    6319584     6320121     4944741     1445        4944794     1591        338         0.999947    11473627    11474239    7053529     1627        7053739     1790        239         0.999873    8639546     8640645     6886741     2123        6886981     2330        652         
16      0.999829    12758744    12760921    9197894     5597        9198165     6203        1300        0.999887    21286958    21289357    12415154    3983        12416023    4584        929         0.999722    17736667    17741595    13396414    9141        13397474    9948        3061        
24      0.999716    16924637    16929443    13955977    9599        13956484    11136       2762        0.999814    34648736    34655179    19548953    13215       19551009    14768       2834        0.999605    26126745    26137067    19496070    18588       19498436    20447       6097        
32      0.999567    23488760    23498945    18382131    24148       18383064    26815       6585        0.999748    42701623    42712391    24733544    20200       24736959    22960       4593        0.999570    31924239    31937986    22470297    25117       22474132    28094       6935        
40      0.999486    28375384    28389969    20524706    65107       20526270    69166       8962        0.999693    53461646    53478057    29055903    30360       29061281    34721       6672        0.999394    40082673    40106982    29580909    42535       29587462    47405       12886       
48      0.999402    31974363    31993503    24837255    65393       24839359    71198       11231       0.999682    60805800    60825131    31929352    87900       31936615    93682       6286        0.999331    43931963    43961396    32922385    87138       32930930    93938       14088       
56      0.999354    34765455    34787923    26800913    108160      26803652    115169      12720       0.999611    64958883    64984149    37655412    73248       37664768    81121       8037        0.999224    50741429    50780806    38461321    98219       38472593    107217      19107       
64      0.999217    39830816    39862013    31341365    156238      31344970    165364      18466       0.999559    72703841    72735932    40544289    160157      40555821    169721      10995       0.999117    53985264    54032971    40394597    148970      40408814    159907      22553       
72      0.999128    42928308    42965783    33733454    197533      33737978    208570      21914       0.999497    80458102    80498564    45989104    160940      46003956    172958      13592       0.999032    60827306    60886228    46100890    202988      46118612    216697      27491       
80      0.999071    44677353    44718910    34906887    259401      34911993    271941      23911       0.999468    81911380    81954978    46852340    240515      46868400    253612      14441       0.998966    61268426    61331837    46975346    222032      46994587    236812      29390       
88      0.999014    46698044    46744137    36893745    297565      36899479    311241      26683       0.999419    92595031    92648823    53846571    254082      53866852    270334      17259       0.998867    67345022    67421419    52196049    267504      52219288    285502      35160       
96      0.998913    50638297    50693411    40107466    379822      40114328    396513      31561       0.999419    84561615    84610799    48817992    223456      48836617    238000      16015       0.998766    71162708    71250605    55045715    348807      55072629    369277      40513       
